,combinedPval,adjustedPval,cluster
RBBP6,2.250133662173859e-06,0.00010956272221978274,8
NFS1,2.2700489905602694e-06,0.00011048672009473095,3
DNAJC9,2.294923443058039e-06,0.00011165122231542908,1
SSPN,2.3233351311713335e-06,0.00011298678246546965,3
MTA1,2.326383898632045e-06,0.00011308831724767689,0
GSTZ1,2.3594941034321693e-06,0.000114650487430488,1
SPON2,2.404654878218615e-06,0.0001167966773251387,8
SMOX,2.4064763033404546e-06,0.00011683692596035916,5
KLHL7,2.4130530977828357e-06,0.00011710792431687848,3
PPIF,2.4376411573712176e-06,0.00011825244399503896,3
ENSGALG00000036075,2.4580432147480735e-06,0.0001191930369760121,2
ENSGALG00000043676,2.487175074339376e-06,0.00012055599788517193,1
AP1AR,2.4969325304047274e-06,0.00012097912540926207,4
GPX1,2.5230354832039836e-06,0.00012219353605355155,0
MVB12A,2.5319360350550824e-06,0.00012257415806709088,0
DHRS7C,2.5528724116874457e-06,0.00012353689666310018,3
ENSGALG00000052492,2.575855459707732e-06,0.0001245978443060976,9
FAM133B,2.5938547427717396e-06,0.00012541694731957415,1
SMIM19,2.6015853471506034e-06,0.00012573907473375587,1
ARNT,2.635945911766413e-06,0.00012734748089990132,4
EIF3A,2.6521535470003244e-06,0.00012807792495023835,4
ANAPC15,2.6578563148138556e-06,0.00012830067630983973,2
SEC23A,2.7244404897652785e-06,0.00013146092191803548,0
MPV17,2.75929601900593e-06,0.0001330882197998184,3
AMT,2.7623688513278566e-06,0.0001331604920470022,4
ENSGALG00000053766,2.763057373789124e-06,0.0001331604920470022,4
YIPF4,2.7672520055421757e-06,0.00013330805494251352,2
C1D,2.7712887502584493e-06,0.00013344789423282377,1
TARDBP,2.7884960686064275e-06,0.00013422157200926703,7
MEMO1,2.803896992253918e-06,0.00013490770365789427,7
ENSGALG00000046843,2.8201609678646378e-06,0.00013563478273365394,2
VWF,2.8249408771108264e-06,0.00013580917073879132,6
RBM17,2.880434655239128e-06,0.0001384204925157828,9
ENSGALG00000017072,2.953323900545257e-06,0.00014186528785229349,6
MESD,2.958649965245641e-06,0.00014206314469498437,0
ENSGALG00000051397,2.963564434965704e-06,0.00014224108498451949,8
ATP8,2.9829342311771256e-06,0.00014311240421044317,4
GOLT1B,3.0068091692037058e-06,0.00014419906868024074,0
XPO5,3.0161978846754423e-06,0.00014459040776195785,7
NELFA,3.0526752226034404e-06,0.00014627947303550272,0
TBC1D7,3.0581748695635014e-06,0.00014642377001008756,0
TBL1X,3.056994341665842e-06,0.00014642377001008756,4
ELP1,3.0646043902571307e-06,0.00014667194075382683,0
GSTO1,3.0751396025152644e-06,0.00014711632821964686,1
UBE2T,3.146838812639885e-06,0.00015048528401482534,1
RNH1,3.161557146968974e-06,0.0001511277218378138,0
PDE4B,3.238439592490039e-06,0.00015473998004833926,3
NTAN1,3.257511696275195e-06,0.00015558811820715548,1
EMP1,3.27172914604823e-06,0.0001562037900630566,6
TIA1,3.278093004821514e-06,0.00015644415674477956,8
CTSV,3.290488128859792e-06,0.00015697204881047816,6
SEC31B,3.337356799137936e-06,0.00015914340005811767,9
DUSP19,3.3801254092358235e-06,0.00016111755833875412,1
ENSGALG00000037493,3.3832491190821656e-06,0.00016120116349272996,4
ARF6,3.3987704264326624e-06,0.00016187516839137356,1
MCL1,3.410306397721996e-06,0.00016235889290050744,0
PCMT1,3.4743200167941524e-06,0.00016533958758798792,9
BCKDHB,3.4987682635545525e-06,0.0001664357552610047,3
ADAM17,3.5104281885800503e-06,0.0001669229448497968,4
CTSZ,3.528535144070588e-06,0.00016771617722322396,7
COL9A1,3.5800306081856803e-06,0.00017009513062117107,5
PLA2G7,3.606093340824401e-06,0.00017123297022205903,0
GTF2H5,3.6068889298634943e-06,0.00017123297022205903,7
ENSGALG00000051428,3.611154477556333e-06,0.00017136634506512328,7
SLC1A6,3.6213431759968273e-06,0.00017178058059135514,4
NELFE,3.637629285790922e-06,0.00017248360014938022,9
FGFR3,3.644237780764392e-06,0.00017272735975614056,8
TRIAP1,3.6760863868501303e-06,0.00017416675688353692,1
ENSGALG00000040713,3.708576574612543e-06,0.00017558509126845869,2
CD82,3.7090066677958333e-06,0.00017558509126845869,8
TPRKB,3.7813076715353944e-06,0.00017893585731877104,1
ENSGALG00000049424,3.7912658693572965e-06,0.00017933498181079192,6
TRIM8,3.793111535532745e-06,0.0001793501996740341,8
ENSGALG00000004363,3.834116927725617e-06,0.00018121625626069717,9
CCNG2,3.853978377543754e-06,0.00018208186544646428,2
GALNT18,3.869452048554933e-06,0.00018273956175081734,6
SH3TC1,3.886800714947292e-06,0.000183485243830603,8
PTPRO,3.895099020212456e-06,0.00018380325641270903,8
CUL3,3.942542022405959e-06,0.00018596744698786414,8
EIF2B1,3.960170171013466e-06,0.000186724117326106,1
ATG12,3.971495845300765e-06,0.000187183135613261,0
RNF7,3.989757265010496e-06,0.00018796854862669827,8
CACNA1E,4.010646242003091e-06,0.00018887707504503296,4
DNAJC3,4.0227277813276174e-06,0.0001893702637401931,0
IFT52,4.042989389052565e-06,0.00019024798151141183,6
UBL7,4.134724072346607e-06,0.00019448690945227007,7
TM2D2,4.1549601281776205e-06,0.0001953606802696797,2
VPS8,4.179061619202784e-06,0.00019641542820842043,2
XBP1,4.231510268182248e-06,0.00019880111542152262,0
RAB8A,4.248296536113472e-06,0.0001995101084298268,5
QSOX1,4.2708452427930865e-06,0.00020048904571012734,0
UBE2H,4.29990933648039e-06,0.00020177293640549987,8
C9H2ORF82,4.384614304520085e-06,0.00020566570706913954,4
MSX2,4.459349635110854e-06,0.00020908792417165888,2
FAHD2A,4.512550129898152e-06,0.00021149810218500372,7
IKBIP,4.550575705919435e-06,0.00021319541318344106,0
BBS5,4.5687529333093835e-06,0.0002139618441535441,2
SRPRB,4.589162791446277e-06,0.00021483218139233632,0
FGF12,4.657438253508062e-06,0.0002179416649933685,4
AARS,4.703318393639577e-06,0.00022000111944656052,0
PEX16,4.729916735168871e-06,0.0002211573757205231,0
SRSF5,4.8263421305039245e-06,0.00022557633025485662,4
ENSGALG00000003644,4.920723104873126e-06,0.00022989626091045217,0
GPS1,4.92460246492854e-06,0.00022998620407620854,3
MPP6,4.954251239919216e-06,0.00023127906822334985,9
SKP2,4.960955696242664e-06,0.00023150022330184513,0
NT5C2,5.035857959079237e-06,0.00023490235421204543,9
CAB39,5.039042057175536e-06,0.00023495775313830448,4
DESI2,5.058562391191401e-06,0.00023577452376957695,7
ATG5,5.060909230802935e-06,0.00023579052522582875,0
FAM210B,5.2097036724596535e-06,0.00024262688771482829,4
FBXO22,5.286377237068152e-06,0.00024610034898396165,2
NCOA4,5.31111552981578e-06,0.00024715424100154866,0
CUEDC2,5.36282670993149e-06,0.0002494619946091143,2
ENSGALG00000019284,5.398767454534159e-06,0.0002510346229299924,3
C12orf75,5.424557421029874e-06,0.00025213419944016533,2
TPP1,5.455028147971497e-06,0.00025345038426856907,2
ENSGALG00000049593,5.517774462004965e-06,0.0002562645201133477,7
CTNNBL1,5.639901481391263e-06,0.0002618331930517733,1
YME1L1,5.647891741178412e-06,0.00026210074914826217,2
ZMYND19,5.850896881876011e-06,0.0002714145494385432,7
CRELD1,5.890457401847016e-06,0.00027314204070491506,2
UTP23,5.925222777314332e-06,0.00027464590668394695,0
FAM192A,5.93433934903409e-06,0.000274960183309941,1
TLE1,5.974328864732925e-06,0.00027670410882317504,2
CHCHD4,6.13244033520477e-06,0.0002838110763379785,1
PAM,6.132598790120625e-06,0.0002838110763379785,0
EMC1,6.1734483466358014e-06,0.0002855892524694955,7
RABIF,6.489194978809287e-06,0.0003000780194143568,2
ENSGALG00000049578,6.493483187597349e-06,0.00030015837742465866,2
BAZ1B,6.529020033507749e-06,0.0003016825595924108,0
ANXA7,6.542103543782929e-06,0.00030216846458836426,2
NARS,6.547840691872864e-06,0.00030231480566776826,0
CTCFL,6.567416236280543e-06,0.000303099702286022,0
TNFAIP8L3,6.580550906631899e-06,0.00030346788018469425,6
DUSP10,6.580492065810795e-06,0.00030346788018469425,4
PAN2,6.652518687699782e-06,0.0003066665704165178,6
WNT11,6.743580553303374e-06,0.00031074260672794856,2
NOP53,6.77971567164537e-06,0.0003122854314129444,4
GAP43,6.823222669982698e-06,0.0003141664775755624,6
RPF1,6.892012214265719e-06,0.0003172096993685784,6
DUSP14,6.941258280712681e-06,0.0003193513911443505,2
PWWP2B,6.960951672851934e-06,0.0003201322895507064,2
AIG1,6.96663680577192e-06,0.0003202685934724643,2
FCER1G,6.975261926500664e-06,0.0003205398946035792,2
NUP205,7.014320531295581e-06,0.00032217499031654925,6
ORAI2,7.016318292585311e-06,0.00032217499031654925,2
TAF9B,7.020432066795479e-06,0.00032223815947240975,0
ST3GAL2,7.027602695663937e-06,0.00032244153444336535,2
ZNF830,7.1138856078123425e-06,0.0003262731781070134,2
CRHBP,7.151402168226184e-06,0.00032786607458774853,0
NUDT1,7.215947391836508e-06,0.00033069641497182313,2
TAPBP,7.251012748676899e-06,0.00033217405820663403,6
EMC8,7.293884772274772e-06,0.00033400804133338,9
TANGO2,7.297027796115962e-06,0.0003340219998193141,9
NUCKS1,7.361821831142201e-06,0.00033685692992399275,1
ADNP,7.419539759689897e-06,0.0003393659988954969,0
NCAPG,7.463043500743893e-06,0.00034122322114954565,1
ZFAND6,7.525597599089551e-06,0.0003439496778360735,8
QDPR,7.630798369184788e-06,0.00034862238321647785,6
ALKBH5,7.689525354681592e-06,0.00035116907418338656,4
YTHDF3,7.727051419159636e-06,0.0003527459507860298,2
RNF13,7.823886903679522e-06,0.0003570280761847897,8
PTGR1,7.883337687308867e-06,0.00035960156420047174,6
ACOT7,7.912200952864268e-06,0.00036077833690121533,3
XRCC5,7.940226855462917e-06,0.00036191603102632007,0
CAB39L,7.973112660986104e-06,0.00036327427315941974,2
EZR,8.029735398373816e-06,0.00036571255743583124,4
TUSC3,8.052218774423636e-06,0.00036659468691353477,2
ENSGALG00000003355,8.064626134896002e-06,0.00036701757913083343,1
RANBP9,8.11626165453383e-06,0.0003692247105494272,2
PRRG1,8.24599098647738e-06,0.0003749814047292533,2
CAND1,8.333814389471783e-06,0.0003787294968498894,0
SEPT6,8.334849207480843e-06,0.0003787294968498894,4
CENPP,8.3902579068873e-06,0.0003809530556801852,1
DERL1,8.387490583183776e-06,0.0003809530556801852,6
RBM10,8.39462971669036e-06,0.00038100456176224387,2
NRBF2,8.401601005347814e-06,0.0003811739644235175,8
EXOC3,8.467680062018701e-06,0.0003840238756110654,2
GEMIN2,8.515787232377114e-06,0.0003860568491482784,1
CHMP4B,8.547363125943619e-06,0.0003873391125524187,2
ZDHHC6,8.63111370019709e-06,0.0003909838681300083,2
GTF2F2,8.6793364753035e-06,0.0003930170518811658,1
CMC4,8.694114802532127e-06,0.00039353482518111687,2
THOC1,8.711110153436508e-06,0.0003941525142496977,7
EGLN1,8.849808631583578e-06,0.00040027432635483784,0
ENSGALG00000049966,8.882354777473012e-06,0.00040159203951915394,9
DDX27,8.896510166556126e-06,0.0004019232223916639,1
TMEM175,8.896131137192675e-06,0.0004019232223916639,2
PDIA5,8.949183306405928e-06,0.00040414772680196696,6
WRB,8.978715077656574e-06,0.0004053258545690797,7
TAGAP,9.067975994092592e-06,0.0004091983959243356,2
CTTN,9.081985718362162e-06,0.0004096735105683614,6
CSNK1A1L,9.167822754729826e-06,0.0004133870322392096,6
RIOK1,9.190859815655372e-06,0.0004142670751865433,1
IARS2,9.272104243507329e-06,0.0004177690676723184,4
DHX30,9.353164949876813e-06,0.00042126010503092386,7
BUB1B,9.362113964295204e-06,0.00042134066674791765,1
MAIP1,9.35865186246776e-06,0.00042134066674791765,9
SGCG,9.37020907021413e-06,0.00042154378367802555,2
NFYC,9.377737400839692e-06,0.0004217212572280458,2
TTC32,9.415687040603693e-06,0.0004232661332051555,9
SBDS,9.49314950848823e-06,0.00042658538294568975,2
CHCHD5,9.53443985518554e-06,0.0004282772842294112,1
PIGK,9.566710778896592e-06,0.00042956290580067023,2
CINP,9.638866679706481e-06,0.00043247283245483964,1
DESI1,9.637157735387092e-06,0.00043247283245483964,7
TXNDC12,9.664946885035164e-06,0.0004334428969933374,0
ORAI1,9.66785326461661e-06,0.0004334428969933374,1
ENSGALG00000029199,9.717138735654274e-06,0.0004354866333989823,8
C5orf30,9.726237209850552e-06,0.000435728465164129,3
BMS1,9.795180144323012e-06,0.0004384832311639771,0
RAC3,9.792280666776065e-06,0.0004384832311639771,4
BAK1,9.855204922804006e-06,0.0004410025072364718,1
WNK1,9.902582151610773e-06,0.0004429541284885774,2
MOSPD1,9.914543257494302e-06,0.0004433206638789331,9
ENSGALG00000041514,9.924707824238155e-06,0.00044360662058892875,2
C9orf78,9.931839331622783e-06,0.0004437568423889148,9
TMEM177,9.998216347062439e-06,0.0004465530483630199,9
MFAP3,1.0017198556422358e-05,0.0004472311287443147,6
SEC63,1.0035730030777401e-05,0.00044788857881250684,9
ANP32E,1.0058576631166716e-05,0.00044873803890451704,0
AKR1B1L,1.0141104668459633e-05,0.00045224838315504836,0
TSPAN33,1.0166232998098934e-05,0.00045319726475757347,2
NOG,1.0299994205764662e-05,0.00045898630460718733,2
TEK,1.0420292698931632e-05,0.00046417126639119386,8
DCTD,1.0602398456627249e-05,0.0004720225494379907,1
ENSGALG00000050235,1.0604569656402774e-05,0.0004720225494379907,1
SEH1L,1.07133085032185e-05,0.0004766823620540569,9
SGK3,1.073443471333313e-05,0.00047744185303332697,0
BUB1,1.0739002100690342e-05,0.000477464551767663,1
TMEM9B,1.0778991578974662e-05,0.0004790615328694156,0
TAF12,1.0823447762042804e-05,0.0004808557515469126,1
USP7,1.08567750963795e-05,0.0004821543788029492,9
TP53BP2,1.0886322079350919e-05,0.00048328420251837414,2
CDC27,1.0926019137436072e-05,0.0004848636037401958,6
C12orf10,1.1013020521533079e-05,0.0004885402456161423,7
FAM189A2,1.102207163183877e-05,0.0004887575268092645,3
TNNI3K,1.1098474294257699e-05,0.0004919601247709731,3
BAG2,1.1161791400260412e-05,0.0004943943459116017,9
ENSGALG00000014066,1.1161069344955976e-05,0.0004943943459116017,3
BRINP3,1.1251516930377292e-05,0.0004981811023780361,2
AURKA,1.1270139368635412e-05,0.0004988179775907145,1
FMC1,1.132502472001029e-05,0.0005010587722778637,9
TRAF7,1.1345802885642797e-05,0.0005017894284821055,6
OLFM3,1.1371355976175224e-05,0.0005027306364183365,0
ITPR2,1.143707790940418e-05,0.0005054463456996651,4
SFXN3,1.1449003345043174e-05,0.0005057834444160565,6
ENSGALG00000024486,1.1494363990394163e-05,0.0005075968055675457,0
WNT6,1.1514758708530692e-05,0.0005081161210003255,2
IFT43,1.151269587174042e-05,0.0005081161210003255,6
ENSGALG00000015391,1.1559076817047043e-05,0.0005098805816485327,3
CCNDBP1,1.1615663306874247e-05,0.0005121846859456549,0
SYPL1,1.1674566147368282e-05,0.0005145891639578674,2
RAB5A,1.1692713761002338e-05,0.0005151961134530728,0
DCTN2,1.1705446872900538e-05,0.0005155641279702409,4
TCOF1,1.1781808301192243e-05,0.0005187333154886737,1
ENSGALG00000038783,1.1858421663069052e-05,0.000521911220701234,0
MAT2B,1.1919221222678189e-05,0.0005243910152078963,2
ENSGALG00000024039,1.1958108431242565e-05,0.0005259052737595491,7
ENSGALG00000055061,1.19679798153971e-05,0.0005261427916591234,8
PINK1,1.204354667871943e-05,0.0005292671938375117,3
SLC18B1,1.2074574920584169e-05,0.000530074625782461,0
RUNX1T1,1.207064821029391e-05,0.000530074625782461,4
ENSGALG00000040833,1.2075432134883712e-05,0.000530074625782461,1
RILPL2,1.2085005652973102e-05,0.0005302970757776773,0
TCP11L1,1.2138104300563057e-05,0.0005324285560890805,2
CPPED1,1.2147916705895767e-05,0.0005326604380010712,2
C9orf64,1.2258720656799227e-05,0.0005373187634654488,1
EMC7,1.2271717507283952e-05,0.0005376881793004051,7
TMEM35A,1.2287041408098887e-05,0.0005381592424800577,0
ZNF521,1.2336988838956842e-05,0.0005401458645029319,2
PBLD,1.2420429054138538e-05,0.0005435968659113357,2
AMY1A,1.242618328611833e-05,0.0005436465334110078,3
ACAN,1.2443077981982853e-05,0.0005441833790806611,5
OAT,1.245549531514456e-05,0.0005445240864524421,0
CACNB4,1.2491804449732413e-05,0.0005459086446275615,4
OSTF1,1.250988241885409e-05,0.0005464957442256224,0
MIPEP,1.253149573909873e-05,0.0005472367930676985,3
GABPA,1.255576692249516e-05,0.0005479678901201126,2
ENSGALG00000020510,1.255754979423429e-05,0.0005479678901201126,6
ENHO,1.2596813030563148e-05,0.000549477464938288,0
HSD17B4,1.2657267909332859e-05,0.0005519099656270934,0
PRPF19,1.2687404666200663e-05,0.0005530191568225533,9
ERGIC2,1.2699452558773139e-05,0.0005533393603940454,6
TTC1,1.2726804709983774e-05,0.0005543259158874066,8
CHL1,1.2810089026205063e-05,0.000557540741858849,4
SRPX,1.2809920410972175e-05,0.000557540741858849,5
DCXR,1.2980402791407109e-05,0.0005647445488494195,8
TMEM165,1.3017068685616806e-05,0.0005661304989342522,1
EXOSC7,1.3055093123770511e-05,0.0005675744881910991,1
TMEM33,1.3116620165565251e-05,0.0005700388171266014,7
ENSGALG00000006723,1.3187770446454472e-05,0.0005729193913211621,7
SMIM15,1.3212849941046656e-05,0.0005737971142500055,0
ENSGALG00000012836,1.324076456710177e-05,0.0005747972660652076,1
ENSGALG00000055117,1.333981605156076e-05,0.0005788836768571311,1
CWC27,1.3423063239148547e-05,0.0005822814977187187,8
FNTA,1.343941644549318e-05,0.0005827760776987924,1
SPSB1,1.3506756991521485e-05,0.0005854804531036714,4
USP8,1.3542679004996394e-05,0.0005868214322634415,9
TMEM131,1.3559711187438594e-05,0.0005871271113832834,0
QTRT2,1.3558520118306383e-05,0.0005871271113832834,0
HPF1,1.3593594468508385e-05,0.0005883777619797983,1
MCM3,1.3741445150206033e-05,0.0005945585825001914,1
PSMG1,1.3834564980497177e-05,0.000598367660742935,7
CNIH3,1.386852044205078e-05,0.0005996159242179928,2
PARP16,1.3911418264123121e-05,0.0006012497585673708,6
H2AFX,1.3996112283143347e-05,0.0006046881565878467,1
THRAP3,1.4002029071980004e-05,0.0006047217878646317,8
ITPA,1.401098206221807e-05,0.0006048864742979724,1
CPB1,1.401787931631926e-05,0.0006049623216146965,9
FGF18,1.4024139000534674e-05,0.0006050106081394092,4
ENSGALG00000006009,1.4049215732558906e-05,0.0006058703416681835,4
LYPD1,1.4100956665652475e-05,0.0006078789138610741,3
GOLGA7,1.4125644401508097e-05,0.0006087202043855222,0
RANGAP1,1.4197391571046936e-05,0.0006115880816072877,7
ENTPD2,1.432106216392448e-05,0.0006166897727824467,3
TSSC4,1.4355264922549793e-05,0.0006177261117655705,9
ENOPH1,1.435562623464115e-05,0.0006177261117655705,7
SELENOP1,1.4484380762458393e-05,0.0006230386485570344,4
TMEM115,1.4494702877732024e-05,0.0006232548515383803,0
ENSGALG00000023936,1.4533941286476448e-05,0.0006247138084398495,9
HYAL1,1.456665314580885e-05,0.000625891271134938,2
CRISPLD1,1.4624726237588703e-05,0.0006281571829865312,0
PPM1G,1.4721825229657703e-05,0.0006320970595913348,7
MTG2,1.4815210699792303e-05,0.0006358746766478038,7
HIF1A,1.482548785991522e-05,0.000636083798362233,0
VAPB,1.4870629676089209e-05,0.0006377880817470503,4
ENSGALG00000048771,1.4880315804099986e-05,0.0006379710144377838,1
DAG1,1.4890349551599513e-05,0.0006381687121247134,2
ENSGALG00000049264,1.5014422779735526e-05,0.0006432519762589002,0
FPGT,1.5141216674341429e-05,0.0006484480578983624,2
SLC9A3R1,1.5202132256364465e-05,0.000650820036029117,6
KDM3A,1.5260441285080972e-05,0.0006530787402431266,2
GSDME,1.5270685507662307e-05,0.0006532795910082753,2
RFXANK,1.529541107281318e-05,0.0006540995822105336,0
NUDC,1.5366294404239866e-05,0.0006568921714057655,1
CYTL1,1.552255114756207e-05,0.0006633310267542989,6
ENSGALG00000041973,1.5531230578291755e-05,0.0006634610199970096,0
NMRK2,1.5571136650294193e-05,0.0006649243703577108,3
NDRG1,1.560319223814499e-05,0.000666051546515052,8
LMBR1,1.5636805162588807e-05,0.0006672443590175864,4
AP3M2,1.5696568486101015e-05,0.0006694469775317358,0
SUPT5H,1.5699799974955297e-05,0.0006694469775317358,7
TRAIP,1.5717598888520534e-05,0.0006699631914296637,1
ZC3H6,1.5750928719193702e-05,0.0006711407977210325,2
VAMP4,1.5842116468434142e-05,0.0006747743804525769,0
TIMMDC1,1.5847672069302376e-05,0.0006747743804525769,4
CDC42EP4,1.592757518786847e-05,0.0006779312851311962,5
GLCCI1,1.602775031872561e-05,0.0006819484403846018,2
ALAS2,1.6110382190626105e-05,0.0006852165315063433,2
PPP1R2,1.6150839535433725e-05,0.0006866891168105085,4
RCHY1,1.615962866319265e-05,0.0006868146795720958,1
TMX3,1.632363935488712e-05,0.0006935349790753079,0
WDR82,1.6355927501043865e-05,0.000694656012389557,0
EXOC4,1.6405335871327864e-05,0.0006963593695075733,2
CBR1,1.6413156882166824e-05,0.0006963593695075733,2
ENSGALG00000018702,1.6413784690416655e-05,0.0006963593695075733,1
CKS1B,1.6483453254445557e-05,0.0006990630722327007,1
MSH6,1.6667248751822683e-05,0.0007066032054804363,9
INTS9,1.6695095962804274e-05,0.0007072742164048527,0
PAK1IP1,1.6693952606505746e-05,0.0007072742164048527,1
NDE1,1.677227503871226e-05,0.000710288162152162,1
UTP3,1.684193402973211e-05,0.0007129815864845282,1
MED30,1.6952241476686503e-05,0.0007173932550590728,0
ENSGALG00000053559,1.705328648782256e-05,0.0007214099206548258,6
MPP5,1.7132768561411993e-05,0.0007241449054801017,6
MARK3,1.7136397644446077e-05,0.0007241449054801017,2
RTCB,1.7133401620350597e-05,0.0007241449054801017,7
SCAMP5,1.722237487722378e-05,0.0007275168794793129,4
MYO18B,1.7284074134593652e-05,0.0007295994516259765,3
TULP3,1.7283582113059026e-05,0.0007295994516259765,7
ENSGALG00000049431,1.734221362847954e-05,0.0007317911708820945,8
ENSGALG00000037932,1.7363105714429672e-05,0.0007324101496574659,9
PRKACB,1.7385556096316535e-05,0.0007330943933335108,2
PPP2R2D,1.7403192810849788e-05,0.0007335752423027709,9
PDGFA,1.7609786252537063e-05,0.0007420177542269295,6
ING1,1.767160091104003e-05,0.0007443559104351716,4
THAP5,1.768449450612053e-05,0.0007446324978744053,7
UBE2A,1.7855917108344777e-05,0.00075158160468917,7
RPS6KA1L,1.811212196356493e-05,0.0007620930753967154,2
G3BP1,1.8529408760015187e-05,0.0007793723600422464,1
TAF11,1.8580896294917437e-05,0.0007812587759811239,0
NME7,1.8705034662835907e-05,0.0007861974555044134,9
ARL6IP4,1.87482738689404e-05,0.0007877335233767226,4
IGSF21,1.9003228170832998e-05,0.0007981608099152301,2
RAB30,1.9082951284499217e-05,0.0008012233395765672,2
CD34,1.9173250090043226e-05,0.0008044406707110734,8
ZMAT5,1.917089711933606e-05,0.0008044406707110734,1
CDC25B,1.9215193906907402e-05,0.0008059131694599621,0
TIAL1,1.9253042398803544e-05,0.0008072129163548413,7
ENSGALG00000054348,1.9473831346927817e-05,0.0008160677310272911,2
CIAPIN1,1.9478109213988404e-05,0.0008160677310272911,1
EAPP,1.9587060305803483e-05,0.0008203403779375709,4
GPM6B,1.9710202846523472e-05,0.0008252041361841384,5
PCCB,1.9748567589683574e-05,0.0008265163179057681,3
HACD2,1.977420156307197e-05,0.0008272949483912642,6
ENSGALG00000051146,1.9862610637910727e-05,0.000830698419416709,2
FBXW5,2.006281075861427e-05,0.0008387731608943311,7
NRXN3,2.0148005760223242e-05,0.000842035814411342,4
MYH1B,2.0582664671531248e-05,0.0008598959423070676,2
MRPL38,2.059638792140106e-05,0.00086016392032021,9
EIF4E2,2.065400076989299e-05,0.0008622640128498802,1
DNAJC18,2.0797309583819867e-05,0.0008679389857235373,0
SNX33,2.090559201839426e-05,0.0008721486893099633,6
ASB8,2.1212391262626085e-05,0.0008846342863171099,7
CENPX,2.1315008002620317e-05,0.0008885988969587504,1
ZFP64,2.1440366661740207e-05,0.0008931921631308129,9
ASPG,2.143452944380897e-05,0.0008931921631308129,0
RNF185,2.165637379880625e-05,0.0009018716377330559,7
ZRANB2,2.196434353241017e-05,0.0009143733653704169,2
NHE1,2.1992748289623165e-05,0.0009152321057304565,4
MIA3,2.2045314440610753e-05,0.0009170953642439557,7
NKIRAS1,2.2054872186760832e-05,0.0009171687684789862,4
ENSGALG00000009959,2.214150023038819e-05,0.0009204460161454015,3
GFOD2,2.222163004683697e-05,0.0009231249442574407,8
HMCES,2.221404582569697e-05,0.0009231249442574407,0
RPS28,2.230653929324866e-05,0.0009263252444137545,4
SYNM,2.2452485655466425e-05,0.000932057085442314,8
ATG101,2.2515034345249596e-05,0.000934324065548848,4
NAE1,2.267218801255133e-05,0.0009405139607457344,7
CASTOR2,2.279609193989174e-05,0.0009453206755813301,4
VMA21,2.2901270414377173e-05,0.00094934776052064,7
PHKG1,2.313187016333984e-05,0.0009585693840580962,2
TEX10,2.3163024021499723e-05,0.0009595225192714108,0
ENSGALG00000034264,2.320617644757661e-05,0.0009609718465419986,2
RAB33A,2.3310688562871995e-05,0.0009649601760102352,4
MBNL2,2.3359468798167526e-05,0.0009662996889465517,0
TSG101,2.3355703298033603e-05,0.0009662996889465517,7
ZNF326,2.344919894925468e-05,0.0009696706788187238,0
GRAMD2A,2.3513007609832215e-05,0.0009719677722779322,9
CASC3,2.352866412924648e-05,0.0009722734647973202,0
YRDC,2.3712676208376138e-05,0.0009795334467263205,1
HOXA3,2.3816816812627373e-05,0.0009834901263019004,2
ECE1,2.3917056238831336e-05,0.0009872829917394663,8
CCNC,2.3974447029617707e-05,0.0009893050493498183,1
ENSGALG00000000309,2.418497924105978e-05,0.00099764285195332,2
CXCL14,2.424580579341029e-05,0.000999801539895944,2
MOB3A,2.4501632460149914e-05,0.0010099969358657957,0
FLAD1,2.462300498229375e-05,0.0010146447154257433,1
RFC5,2.4836889467749756e-05,0.0010231000646193206,9
PRADC1,2.495470916996645e-05,0.001027593707733005,0
STX7,2.5042906232397577e-05,0.0010308648226156456,0
PDE4D,2.5184545647816137e-05,0.001036332778905967,4
NEK4,2.526905316302397e-05,0.001039446782393926,0
ENSGALG00000046861,2.563067057848034e-05,0.0010539535896014012,4
MMP9,2.5675667754576637e-05,0.001055435133945022,6
DACT1,2.570735641826971e-05,0.0010563687692225346,4
HEXA,2.5716795743369047e-05,0.0010563878002440834,0
THY1,2.5905012137839023e-05,0.0010637480132466516,5
NOC4L,2.631005714115453e-05,0.0010800037072759194,0
TMEM17,2.6503255610599297e-05,0.0010875549916557062,6
MBD3,2.666951973839815e-05,0.001093996152711235,8
FAM135A,2.6718230914601904e-05,0.0010956124283544744,6
USP36,2.6756163026941948e-05,0.0010967857238523464,0
MINDY1,2.710877515066379e-05,0.0011108530396731436,2
MSRB3,2.720173184656005e-05,0.0011142742051887728,3
TLDC1,2.7267888663251583e-05,0.001116595558943272,2
CDC42EP3,2.7324637185466294e-05,0.00111853017063507,2
RALGAPA1,2.7490828534926237e-05,0.001124673843714492,4
RFC1,2.7493834174330267e-05,0.001124673843714492,1
GALE,2.7590996148019187e-05,0.0011282562263678162,0
ISCA2,2.7667345848247926e-05,0.0011309853565829558,4
WASL,2.7701378458866444e-05,0.0011319833548401746,9
TMEM108,2.789778175049662e-05,0.001139613438897288,0
MYBPC3,2.814988496746551e-05,0.0011495127585649434,3
ADIPOR1,2.8271197467510945e-05,0.00115406616776946,7
TIMM22,2.8309125027714543e-05,0.0011552137204408944,7
TNFRSF11B,2.842385867751762e-05,0.0011594936261226326,0
IQGAP2,2.855577245985952e-05,0.0011644711516277898,0
