,combinedPval,adjustedPval
MTMR14,8.19705511904114e-19,3.89925280071611e-17
NCK2,8.34567387412556e-19,3.9681103867481e-17
MIEN1,8.47899352042603e-19,4.02963332935694e-17
MGMT,8.56954403932913e-19,4.07078275274161e-17
REM1,9.27474193371576e-19,4.40373444805756e-17
ENSGALG00000030718,9.54743548744105e-19,4.53111610628478e-17
NCAPH,9.66931985581864e-19,4.58684060000727e-17
ENSGALG00000040041,9.73631784014368e-19,4.61648915791246e-17
ENSGALG00000003385,1.00557122407847e-18,4.76572921340354e-17
PEX10,1.0378034100783e-18,4.91621830802574e-17
GASK1B,1.04244457686073e-18,4.93592638761983e-17
LHX4-AS1,1.09113486790598e-18,5.16409068115894e-17
RNF185,1.09280015980146e-18,5.16958872786717e-17
NOL11,1.15042746712933e-18,5.43969307949808e-17
ENSGALG00000053336,1.1586467999564e-18,5.47603510135376e-17
ENSGALG00000039958,1.17163222407521e-18,5.53485896776888e-17
BNIP3L,1.21080501631406e-18,5.715969637455e-17
ENSA,1.21108380538827e-18,5.715969637455e-17
POLD3,1.22810767963198e-18,5.79365371249311e-17
PKIG,1.26389176774224e-18,5.95972792654781e-17
TMEM69,1.30941345573866e-18,6.17154502514276e-17
VMP1,1.32425555571667e-18,6.2386346225309e-17
ENSGALG00000002988,1.33559579427269e-18,6.28917279192596e-17
LUC7L3,1.34428933450399e-18,6.32720732212726e-17
TIPRL,1.37363710863811e-18,6.46237634580384e-17
ARFGAP3,1.38420935503132e-18,6.50913114980243e-17
CTSB,1.38940903911697e-18,6.53059067149416e-17
ST3GAL6,1.40266627837902e-18,6.58988586213284e-17
ENSGALG00000054515,1.4597105932041e-18,6.85474936231872e-17
LIMD2,1.48246216568433e-18,6.95840677399098e-17
WDR5,1.49265941118499e-18,7.00306864807998e-17
PGM1,1.5278547932939e-18,7.16491920037996e-17
CDKN3,1.56685274778409e-18,7.34444607442294e-17
ND2,1.57652710399481e-18,7.38642073649522e-17
TMEM87A,1.59883694609453e-18,7.48753048024122e-17
ENSGALG00000010758,1.61277341778716e-18,7.54935247289816e-17
P4HA1,1.626793949435e-18,7.6115114132728e-17
ENSGALG00000048771,1.63426829401812e-18,7.64299909739475e-17
XPNPEP1,1.64406856227539e-18,7.68533082163177e-17
RRP7A,1.73934695712685e-18,8.12701651990763e-17
CD47,1.79655904538077e-18,8.39051822079026e-17
ENSGALG00000004440,1.81015147859856e-18,8.45015485421771e-17
GTF2E1,1.83616195632513e-18,8.56768087717334e-17
NMD3,1.84057799151511e-18,8.58438446323673e-17
APOPT1,1.88808822310847e-18,8.80197126495717e-17
CHMP2B,1.8955785217611e-18,8.832878564713e-17
EZH2,1.92659224181374e-18,8.97332080802147e-17
ADGRL2,1.93666126042431e-18,9.01612759662918e-17
CHMP1B,1.96217629557611e-18,9.13077191760861e-17
MINDY1,2.05490420019383e-18,9.557938337983e-17
HELLS,2.12039187434119e-18,9.85807322942505e-17
MRRF,2.1315872653871e-18,9.90563631503933e-17
SSU72,2.13354278908459e-18,9.91023747119144e-17
ENSGALG00000016808,2.14395232828143e-18,9.95408533415272e-17
ENSGALG00000042984,2.17659935851348e-18,1.01010925878109e-16
KCNJ5,2.184019857547e-18,1.01309494068404e-16
NET1,2.20475784393869e-18,1.02225267941196e-16
AP1S2,2.24431205332582e-18,1.04012249493158e-16
CHERP,2.28201368652852e-18,1.05711799670984e-16
MRGBP,2.28380407194608e-18,1.05747017553051e-16
RAB21,2.49808216475845e-18,1.15564486580729e-16
DCTD,2.49726423821355e-18,1.15564486580729e-16
MFAP3,2.55222030129673e-18,1.18015802021174e-16
RFC5,2.58362646364609e-18,1.19414246737194e-16
STUB1,2.61781496885893e-18,1.20939973696084e-16
TMEM101,2.63652331723202e-18,1.21749484647434e-16
PTRHD1,2.64666285010676e-18,1.22162754417453e-16
APBA2,2.69745365219446e-18,1.24451161361513e-16
MALSU1,2.75816731687993e-18,1.27195113056118e-16
PPM1B,2.8086667207856e-18,1.29465773121155e-16
EXOC5,2.87266954340345e-18,1.32356556954148e-16
ENSGALG00000049229,2.9083682531466e-18,1.33941236724173e-16
TEX10,2.99531618744149e-18,1.37883655349636e-16
ENSGALG00000039468,3.05345135777341e-18,1.40496793747994e-16
HES4,3.05597014674818e-18,1.40549690896045e-16
PINK1,3.10227340968585e-18,1.42615367395691e-16
HACD3,3.13192659526177e-18,1.43849721344819e-16
ENSGALG00000008054,3.13134908388248e-18,1.43849721344819e-16
BUB1B,3.13482884151923e-18,1.43918628701379e-16
MRPL1,3.15539028212753e-18,1.44797837966643e-16
FARSA,3.16983280914702e-18,1.45395595903101e-16
DBF4,3.45705252773329e-18,1.58499122640225e-16
YWHAE,3.64113266269919e-18,1.66864311897764e-16
YY1,3.66340194499003e-18,1.67809944142466e-16
GORASP2,3.6914107359512e-18,1.6901752600312e-16
C8H1orf52,3.78360273213523e-18,1.73161458263645e-16
DCK,3.79584796376365e-18,1.73644460913969e-16
NMT1,3.85010534993523e-18,1.76048060793688e-16
AP3M2,3.89405069660392e-18,1.77978206928225e-16
ATP2B1,4.02115809854307e-18,1.83705878500379e-16
RAB24,4.02947915969689e-18,1.84004135869168e-16
SCAMP2,4.05991787884191e-18,1.8531167062742e-16
COQ5,4.15985395377942e-18,1.89788783929887e-16
VPS26C,4.168118499185e-18,1.90081364162672e-16
NRDC,4.19258291462206e-18,1.91112129499999e-16
WDR75,4.20038872062579e-18,1.91382961023012e-16
FBXW2,4.23959806856567e-18,1.93083761870743e-16
ADSS,4.37694669312851e-18,1.99250623404552e-16
PTCD2,4.4756475294377e-18,2.03653444350518e-16
SH3GLB2,4.49070126999031e-18,2.04247892750856e-16
NCBP1,4.51083098119776e-18,2.0507257973233e-16
TBL1X,4.51652110877463e-18,2.05240371041513e-16
PDCD2,4.5504687235427e-18,2.06691526290106e-16
RUNDC1,4.58658003048647e-18,2.08239633721954e-16
IFNGR2,4.63662458491616e-18,2.10418689169662e-16
PITRM1,4.70126064972451e-18,2.13257716201533e-16
GPX1,4.70727798087145e-18,2.13436357595849e-16
ALDH5A1,4.77211218063559e-18,2.16280525281654e-16
OGT,4.80478281662979e-18,2.17665116631994e-16
ENSGALG00000054655,4.81545151136232e-18,2.18052199475155e-16
SEC24A,4.92596086355662e-18,2.22957909950685e-16
UBE2E1,5.04806779681532e-18,2.28383992484945e-16
HHEX,5.05562573690664e-18,2.2862516745572e-16
TTC4,5.12894213360443e-18,2.3183854510439e-16
VOPP1,5.32775379221877e-18,2.40719236659286e-16
QRSL1,5.340466724884e-18,2.41187477509167e-16
INTS8,5.40997477781601e-18,2.44219173823318e-16
NOC3L,5.46224148339057e-18,2.4647023145587e-16
NPEPPS,5.75783090667445e-18,2.59693827069408e-16
FAM104A,5.79308719434406e-18,2.61169232267364e-16
TOMM40L,5.89058754267922e-18,2.65448253693106e-16
TWF1,6.1340764007439e-18,2.76299331026601e-16
ECI2,6.15132892852768e-18,2.76954917864361e-16
TMEM33,6.20132904155168e-18,2.79071938870606e-16
BTG2,6.2037863380653e-18,2.79071938870606e-16
RPIA,6.3747157192981e-18,2.86635441473036e-16
GRAMD1C,6.38605776340338e-18,2.87019709574628e-16
OPTN,6.40025889230449e-18,2.87406306359169e-16
ESF1,6.39749760859311e-18,2.87406306359169e-16
METRNL,6.51622748443251e-18,2.9248597794104e-16
DNAJB14,6.54409496280279e-18,2.93608450067399e-16
SYNGR2,6.65116740312852e-18,2.9828201192291e-16
TMEM38B,6.68636114024179e-18,2.99729386769797e-16
ENSGALG00000031069,6.70257518608586e-18,3.00325067184454e-16
GINS3,6.74454830613097e-18,3.02073921756461e-16
ND6,6.78889079471595e-18,3.03927323622616e-16
NOTCH2,6.88556708653182e-18,3.08120985433279e-16
CBY1,6.95317198151447e-18,3.11010648848845e-16
WBP2NL,7.05664107140205e-18,3.1550127747179e-16
RAB33B,7.25905636848049e-18,3.24409939037968e-16
METTL14,7.32534783381636e-18,3.27230069611185e-16
FANCL,7.37190796525854e-18,3.29166713269242e-16
NUP93,7.41118580377209e-18,3.30632895564795e-16
CDC45,7.41045009607967e-18,3.30632895564795e-16
MPP1,7.49099153021768e-18,3.34048068105642e-16
KRT7,7.58944750078769e-18,3.38291589692199e-16
LRRFIP2,7.62504886943628e-18,3.39730966316596e-16
TSPO,7.65221444373688e-18,3.40793403681243e-16
ENSGALG00000040770,7.82398716524031e-18,3.48292244552656e-16
TFDP2,7.91430608411515e-18,3.52160162568141e-16
DCBLD2,7.92881767950321e-18,3.52653017883055e-16
RABEP1,7.93606498993037e-18,3.52822489882502e-16
COL5A1,8.02876767009322e-18,3.567893551384e-16
TEAD4,8.23939137956436e-18,3.65990797008325e-16
DYNC1H1,8.29683764654955e-18,3.68383135281383e-16
CPNE1,8.47699123904828e-18,3.76219307122357e-16
MCL1,8.52979959196175e-18,3.78399410031428e-16
ENSGALG00000033570,8.54582509250616e-18,3.78946571550905e-16
LSM12,8.57189763464969e-18,3.79938583048956e-16
SLC25A36,8.59208812070944e-18,3.80669136041034e-16
EXOG,8.83612961678963e-18,3.91312412462992e-16
EVL,9.0672588785922e-18,4.01374931529775e-16
PPAT,9.14337473722048e-18,4.0456984801521e-16
TMEM267,9.19956252327522e-18,4.06880627507792e-16
INTS11,9.33885115371812e-18,4.12863239413253e-16
SNW1,9.35091575095516e-18,4.1321864766196e-16
CARHSP1,9.80458492972988e-18,4.33079938896871e-16
TRAIP,9.82965202329083e-18,4.34000434448266e-16
RCBTB1,9.96506576726134e-18,4.39790087614637e-16
CTNNBIP1,1.00813218949345e-17,4.4472964143468e-16
ECHDC2,1.02862598296638e-17,4.53575399837995e-16
SGF29,1.05563865631857e-17,4.65286845481524e-16
IFI27L1,1.06850457928162e-17,4.70755545212922e-16
HSPB3,1.08291576105898e-17,4.76900061889946e-16
ACYP1,1.09292899869807e-17,4.81103349894652e-16
DCUN1D2,1.09706426154331e-17,4.82457869624781e-16
CRISPLD1,1.09647925208793e-17,4.82457869624781e-16
ANK3,1.09741603588518e-17,4.82457869624781e-16
PTS,1.15518391202235e-17,5.07637002736523e-16
NAT10,1.17507352648541e-17,5.16156388943052e-16
HEYL,1.17829925577217e-17,5.17351930815902e-16
SMARCD1,1.18105299457801e-17,5.18339303732318e-16
APOA1,1.18378876845094e-17,5.19317951678697e-16
IARS2,1.19507903331667e-17,5.24046942090002e-16
MED21,1.2253788219627e-17,5.37104087141437e-16
LMCD1,1.26351865472773e-17,5.53585042666825e-16
CCNL2,1.28070668940778e-17,5.6087624725508e-16
ENSGALG00000053846,1.30011546457034e-17,5.69133375854797e-16
GPC1,1.31349924003338e-17,5.7474710946466e-16
LIN52,1.32253945115237e-17,5.78456258166423e-16
GGPS1,1.33457466138825e-17,5.83223259709864e-16
HSF2,1.33430648087069e-17,5.83223259709864e-16
OSBPL5,1.37034316350947e-17,5.98599642221856e-16
CCNG1,1.4450404299112e-17,6.30960753870211e-16
NACA,1.45107541189846e-17,6.33326475312207e-16
C10orf88,1.48006197954332e-17,6.45703221203059e-16
DNAJB2,1.52031432621428e-17,6.62982259095172e-16
ADPRH,1.52622659056901e-17,6.65277877366345e-16
CYBC1,1.5611699430107e-17,6.80220745314926e-16
ANO5,1.59466550932931e-17,6.94520383299026e-16
ETFRF1,1.60601862695049e-17,6.99168341252916e-16
MVK,1.62354688791674e-17,7.06499522018142e-16
ENSGALG00000003575,1.63743355517601e-17,7.12240492517496e-16
SLC9A8,1.63909914854181e-17,7.12663005936378e-16
THBS1,1.70977459108333e-17,7.43077212372497e-16
UTP18,1.73207813395519e-17,7.52451886216937e-16
INSIG1,1.77564427578165e-17,7.708871350612e-16
SELENOP2,1.77601637372534e-17,7.708871350612e-16
AP5M1,1.77739509749933e-17,7.71159504054537e-16
ZMYND19,1.79701525808481e-17,7.79342722665609e-16
NUP58,1.80798225781569e-17,7.83767848458367e-16
DNAJA4,1.84663382877412e-17,8.00024782447176e-16
DPP7,1.84704216025392e-17,8.00024782447176e-16
SBDS,1.85484872579101e-17,8.03067258371171e-16
IDNK,1.90276661148939e-17,8.23466270725949e-16
ENSGALG00000019976,1.92122847997407e-17,8.31105689593981e-16
CALML4,1.9300867395914e-17,8.34585990063665e-16
GNPTG,1.93798097908608e-17,8.37646684735794e-16
TSTA3,1.9654982194921e-17,8.49182813864653e-16
GLTP,1.97257971813203e-17,8.51883799877467e-16
PCBP4,1.98398851121683e-17,8.56450525870236e-16
FPGT,2.04744407029379e-17,8.83471578519257e-16
COQ6,2.04871572172446e-17,8.83648858678494e-16
ZFPM1,2.05914614050873e-17,8.87774676014273e-16
TSNAX,2.08348847439027e-17,8.97892456459959e-16
ECE1,2.08777383643463e-17,8.99361694391378e-16
YPEL5,2.1019372658858e-17,9.05083143669266e-16
AGK,2.13584660602348e-17,9.19298715504556e-16
RNF130,2.16026146191748e-17,9.29417523373249e-16
FGF13,2.20424144234755e-17,9.4794190466109e-16
ENSGALG00000006345,2.22033862046235e-17,9.54464694071622e-16
WFS1,2.28657616420056e-17,9.82527014166442e-16
DEGS1,2.30169100921737e-17,9.88607948840833e-16
DDRGK1,2.31839940440153e-17,9.95367962450108e-16
ENSGALG00000028551,2.37487915129181e-17,1.01919038360239e-15
THG1L,2.38329253668515e-17,1.02237361318051e-15
DHX30,2.42901308898189e-17,1.04155135127146e-15
C7H2ORF76,2.43171075288211e-17,1.04227273031805e-15
PLBD1,2.44314185389548e-17,1.0467352450985e-15
C5orf30,2.46392234032399e-17,1.05519799901451e-15
RBM12,2.48008807005457e-17,1.06167820579015e-15
CSTF3,2.51690777212118e-17,1.07699089462522e-15
TOR1B,2.5703411580222e-17,1.09939689609497e-15
PCMT1L,2.64357875553637e-17,1.13025144454696e-15
NMRK2,2.67669151045222e-17,1.14393222957001e-15
NUDCD3,2.69802285527195e-17,1.1525687260971e-15
CTSC,2.78934795473265e-17,1.19108624058014e-15
ATP6V0A1,2.80522751622072e-17,1.19736893707363e-15
SMS,2.84172790775518e-17,1.21194072622685e-15
RBM26,2.84083065452167e-17,1.21194072622685e-15
NUP88,2.94249098962319e-17,1.25439304317979e-15
ITGB5,3.02273970933759e-17,1.28806840937806e-15
ENSGALG00000047339,3.05718287171101e-17,1.30220498294861e-15
PPFIBP1,3.0619190168266e-17,1.30338855552155e-15
BIVM,3.06250092878837e-17,1.30338855552155e-15
LYAR,3.09580048629304e-17,1.317014692466e-15
TMEM60,3.16987405765297e-17,1.34796842562761e-15
ENSGALG00000040527,3.19466455188462e-17,1.35794789264438e-15
ERP44,3.21460503419082e-17,1.36585836964867e-15
PUS7,3.27754998196676e-17,1.39202697311093e-15
ARL8BL,3.31116378847528e-17,1.40572168714486e-15
MAP3K7,3.32692654652283e-17,1.41182972619597e-15
DDA1,3.39332101789584e-17,1.43941014348324e-15
ENSGALG00000015349,3.40865191293372e-17,1.44531610559477e-15
ATP6V1A,3.46207353057251e-17,1.46736152167632e-15
PAIP1,3.52229634221098e-17,1.49227016202712e-15
ADIPOR1,3.53874570147715e-17,1.49862066538758e-15
ENSGALG00000020322,3.58516262857942e-17,1.51765163984146e-15
C1H2ORF49,3.6129136220224e-17,1.52876862013863e-15
MFF,3.65230182660848e-17,1.5447985810861e-15
TNFAIP8L1,3.76898197488276e-17,1.59349371819247e-15
CRY1,3.79490610779649e-17,1.60379368138587e-15
WDR3,3.7970147871001e-17,1.60402448199913e-15
TRNT1,3.81450741376963e-17,1.6107512690535e-15
RIDA,3.83633741809805e-17,1.61930331468984e-15
TARSL2,3.9450410030291e-17,1.6645022640428e-15
KDM5B,4.0155810818178e-17,1.6935686405115e-15
GFPT2,4.0387340162997e-17,1.70263385427937e-15
ME3,4.24544029911034e-17,1.78904156957952e-15
UHRF1,4.28747199371204e-17,1.80601247023341e-15
KCTD9,4.41115052021588e-17,1.85734744944671e-15
NEK9,4.43742581403318e-17,1.86764479952186e-15
LHFPL6,4.44613549254279e-17,1.87054363971469e-15
ACOT13,4.47351862188633e-17,1.88129303576961e-15
ING1,4.48140505519734e-17,1.88383784717723e-15
MRM2,4.52013662637365e-17,1.89934156675451e-15
COMMD3,4.55730803829053e-17,1.91417729532927e-15
TECRL,4.62601093270936e-17,1.94223944091386e-15
TUBGCP4,4.70952979638363e-17,1.97649661074448e-15
EEF1AKMT1,4.7913798507727e-17,2.01002570118106e-15
CDC27,4.92757709933481e-17,2.06631720789335e-15
NAA35,5.02766130510377e-17,2.10742537886634e-15
AIDA,5.31536846295099e-17,2.22711308053472e-15
ENSGALG00000049136,5.32366610886739e-17,2.22967967977045e-15
MRPL12,5.35097726055781e-17,2.24020425234098e-15
ENSGALG00000011164,5.37920051569135e-17,2.25110194337267e-15
NAIF1,5.64088918854239e-17,2.35965216025199e-15
FDPS,5.93182287883223e-17,2.48034250651012e-15
COL3A1,6.00100938393526e-17,2.50825057875249e-15
ENSGALG00000048205,6.02269726699861e-17,2.51629094619915e-15
ENSGALG00000051984,6.12532508277607e-17,2.55812782536422e-15
RNF10,6.23124486619079e-17,2.60130494678423e-15
PQLC1,6.25232052245102e-17,2.60904220468945e-15
H2AFY,6.3033458963301e-17,2.62926586851437e-15
SNX17,6.31262659108231e-17,2.63206754146394e-15
LIAS,6.35317455686455e-17,2.64789862351514e-15
RAE1,6.44168759441446e-17,2.68306966619641e-15
KCNH6,6.44278880265919e-17,2.68306966619641e-15
SEC23A,6.4692305189312e-17,2.69298870657336e-15
COG4,6.47691096071942e-17,2.69509299343453e-15
GTF2H3,6.52844961221664e-17,2.71543792244581e-15
ALAD,6.57498437173056e-17,2.73368589945151e-15
NCAPD2,6.62746357105887e-17,2.75438962409352e-15
WASHC3,6.65611590616709e-17,2.76517809741381e-15
ENSGALG00000037932,6.84945971474526e-17,2.84434863314334e-15
LMAN1,6.89720831652817e-17,2.86301883111337e-15
SPPL3,6.91205965827549e-17,2.86802386182012e-15
TM9SF2L,7.10978336204378e-17,2.94887349691531e-15
RFC3,7.17565499568427e-17,2.97499258145873e-15
DNAL4,7.29306363771997e-17,3.02244895018371e-15
SLC39A9,7.52083629616862e-17,3.11558648523563e-15
GABPB1,7.60109194201475e-17,3.14756303774314e-15
LIG3,7.65690259456763e-17,3.16939537066314e-15
NOC2L,7.71063539791217e-17,3.19035037364484e-15
ENSGALG00000016524,7.77730838595626e-17,3.2166404611144e-15
UBE3A,7.91901931828933e-17,3.27393204343173e-15
TMEM14A,7.92522674552127e-17,3.2751793168283e-15
FAM18B1,7.97496001314872e-17,3.29440583737358e-15
KIF2A,7.99971456564877e-17,3.30330249058556e-15
CANX,8.07323260586844e-17,3.33231968009008e-15
ACBD3,8.10784923913081e-17,3.34526299418656e-15
LCLAT1,8.13867984208721e-17,3.35663443599154e-15
UBL7,8.3569304419997e-17,3.44526330050423e-15
RRAGC,8.36843144027479e-17,3.44861976257982e-15
RSRC1,8.50480414126356e-17,3.50341234802587e-15
RPAP3,8.61378341871535e-17,3.54688123834148e-15
ASPG,8.73571690129685e-17,3.59564725954193e-15
PLPP3,8.75028989000702e-17,3.6002020000649e-15
LAMP2,9.12161359775628e-17,3.75147509618895e-15
GNG10,9.25188596276739e-17,3.80352877727267e-15
MBTPS1,9.40450412793866e-17,3.86472365245229e-15
WDR45B,9.43055405144308e-17,3.87387791794577e-15
ARHGEF39,9.44006198915094e-17,3.87623247004705e-15
ENSGALG00000044628,9.5236352349835e-17,3.90894989875936e-15
AAR2,9.5273568408581e-17,3.90894989875936e-15
RABGGTB,9.67276736661711e-17,3.96702439425696e-15
ENSGALG00000012269,9.69760474630463e-17,3.97562243202578e-15
PDPK1,9.70486174525597e-17,3.97608901264893e-15
YRDC,9.70648946076762e-17,3.97608901264893e-15
DNAJC24,9.71391594249866e-17,3.97754392918781e-15
DCXR,9.76528350917131e-17,3.99698300766142e-15
QRICH1,9.81701293930888e-17,4.01655464428385e-15
LEPROTL1,9.86918573952884e-17,4.03629201513298e-15
ZNF639,9.88389292706425e-17,4.04069710992634e-15
ATL1,9.92145149766504e-17,4.05282361252734e-15
F3,9.91815151245215e-17,4.05282361252734e-15
FAM107B,9.94784593827354e-17,4.06198911346771e-15
AHSA2P,1.01928446277251e-16,4.16037418104522e-15
DAP3,1.02091459328788e-16,4.16537161068461e-15
CTNNA3,1.02872311030497e-16,4.19556311368544e-15
QTRT2,1.03143707913127e-16,4.20496118946248e-15
NOC4L,1.03483298793581e-16,4.2171308317383e-15
ENSGALG00000034737,1.04241147502901e-16,4.2463288117142e-15
SWAP70,1.0508978569508e-16,4.27920052763677e-15
GTF3A,1.05346461692277e-16,4.28795134553821e-15
BUB1,1.06911344583131e-16,4.34992249274769e-15
ENSGALG00000046258,1.08053409858516e-16,4.39464808847224e-15
MCEE,1.1030431009872e-16,4.48441790505629e-15
VPS35L,1.15621099778136e-16,4.69871092963231e-15
HDGFL2,1.15725238176736e-16,4.70108191899193e-15
RNF126,1.17219014282575e-16,4.75987966149066e-15
TADA1,1.20906003464821e-16,4.90765487873186e-15
CLN6,1.21808425065043e-16,4.94233050731465e-15
MID1IP1,1.221690872033e-16,4.95500573607646e-15
RAB27A,1.27995737640517e-16,5.18927616662098e-15
ENSGALG00000007882,1.28145693240755e-16,5.1933046838559e-15
BCKDHB,1.29497834721508e-16,5.24603125826957e-15
FHL2,1.30188404326677e-16,5.27192615146536e-15
POLB,1.31459224129182e-16,5.32128835170902e-15
ENSGALG00000038189,1.31865553437157e-16,5.33563204665901e-15
MAT2B,1.33843890833845e-16,5.41354701698811e-15
ENSGALG00000036310,1.35443292061462e-16,5.4760799223624e-15
ZNF277,1.40220869642695e-16,5.66700919555619e-15
PTPA,1.40641918846192e-16,5.68178892254214e-15
DBNDD1,1.45129287575453e-16,5.8607675248585e-15
FBXO3,1.45228683755618e-16,5.8624752035188e-15
EIF5B,1.47410875995e-16,5.94822513403889e-15
PHTF1,1.48697906572376e-16,5.99780090546295e-15
NCSTN,1.49576494716309e-16,6.03086948351882e-15
PRKACB,1.50479538114684e-16,6.06489773465557e-15
ENSGALG00000040833,1.50946708690847e-16,6.08133883799996e-15
TBC1D22A,1.52464429656042e-16,6.14007499595287e-15
C2H6orf52,1.52851858348761e-16,6.15326360289464e-15
PTCD3,1.55092011688433e-16,6.24099663359507e-15
C12orf4,1.5753652228224e-16,6.33688114551825e-15
CENPF,1.59508832224255e-16,6.41370378732993e-15
ATP6V0E2,1.62696172673503e-16,6.53930240338728e-15
FANCC,1.65740102952848e-16,6.65904082596521e-15
MTHFD2,1.74010362389642e-16,6.98858480642214e-15
ZADH2,1.74203766754785e-16,6.99361613446142e-15
GDAP2,1.75177975476194e-16,7.02997758830934e-15
GNL2,1.7636106618219e-16,7.07468988387388e-15
DCUN1D5,1.78834304205758e-16,7.17110104037705e-15
COPG2,1.83289932714132e-16,7.34689801073235e-15
CDC34,1.85531780769688e-16,7.43385636198651e-15
RALGAPA1,1.8860139967072e-16,7.55390089965332e-15
PARS2,1.9402078593176e-16,7.76792844441682e-15
VPS4B,1.95555521684179e-16,7.82632162545687e-15
ADAL,1.96728207752321e-16,7.87018536077609e-15
DHRS4,1.9686048515987e-16,7.87240919853459e-15
ENSGALG00000002042,2.04898829485851e-16,8.19067013356953e-15
UPRT,2.06448542141822e-16,8.24940629688345e-15
ZMYND11,2.0745718690107e-16,8.2864848176973e-15
DIEXF,2.08849730475931e-16,8.33886264244019e-15
YTHDF2,2.13373624625215e-16,8.51617835242231e-15
CCDC6,2.14262443446848e-16,8.54832932020237e-15
TERF2,2.17958376215529e-16,8.69240591995595e-15
RBM19,2.2161957243619e-16,8.83498582401294e-15
SLC7A6OS,2.22248368185389e-16,8.85661364986743e-15
ATP6AP2,2.22510972321912e-16,8.86363759072111e-15
