,combinedPval,adjustedPval
HSPA2,1.01201791391503e-08,7.24200896234247e-07
SNX2,1.02813781932554e-08,7.34996449709801e-07
ELMO2,1.03635768855526e-08,7.40419546963966e-07
MAP2K1,1.03815045449096e-08,7.41247015766101e-07
ENSGALG00000038528,1.05214059686887e-08,7.50777169473647e-07
PACRG,1.05972760566786e-08,7.55729384931138e-07
SDF4,1.07288069539635e-08,7.64642505546457e-07
MRPS28,1.13055896866499e-08,8.05258523359044e-07
GSPT2,1.13625122644123e-08,8.08819741305463e-07
FABP5,1.14621565572293e-08,8.15415837020403e-07
SSBP3,1.1512603537156e-08,8.1850614524699e-07
ABCC5,1.16649410131231e-08,8.28832348165125e-07
YBX3,1.16922478365922e-08,8.30267558676307e-07
RASL11AL,1.19343824822593e-08,8.4694670018242e-07
ALDH7A1,1.20323706553904e-08,8.5338216358309e-07
TMEM61,1.21210099734981e-08,8.59147162417264e-07
DAZAP1,1.21462956359508e-08,8.60417333085526e-07
SARNP,1.21924621510061e-08,8.63164222167778e-07
HES4,1.24459313965986e-08,8.80574872056431e-07
ENSGALG00000011812,1.2683226469079e-08,8.96820780855694e-07
FAM96A,1.27862571641657e-08,9.03559050171598e-07
SMTN,1.28917339026202e-08,9.10461920268497e-07
SLC41A3,1.30752966231995e-08,9.22867837180956e-07
FGFR2,1.30861673719451e-08,9.23077355101653e-07
ENSGALG00000011745,1.31435633488053e-08,9.26566454873901e-07
MRPL39,1.31695847560565e-08,9.27840903404585e-07
LTO1,1.32338824343492e-08,9.31808880219399e-07
ANKRD1,1.32926941676104e-08,9.35386038992086e-07
CSF1R,1.35659850020176e-08,9.54042362038333e-07
THYN1,1.35761097919129e-08,9.54179937554428e-07
HDGFL3,1.36464426425675e-08,9.58546451456478e-07
TMEM26,1.36746607370952e-08,9.59951291729683e-07
MAD2L1,1.39512563723798e-08,9.77874734620341e-07
CNI,1.39520838216001e-08,9.77874734620341e-07
IGF1R,1.39572466917315e-08,9.77874734620341e-07
DNAJC7,1.39634686036061e-08,9.77874734620341e-07
ENSGALG00000040371,1.39777518448625e-08,9.7828849943565e-07
RARB,1.40525044933781e-08,9.82931426202511e-07
USO1,1.41024654176647e-08,9.85835725359833e-07
CLDND1,1.41329740133145e-08,9.86980953352117e-07
ENSGALG00000016524,1.41357466842962e-08,9.86980953352117e-07
SRI,1.42281878501294e-08,9.92841896715692e-07
FAM204A,1.42602935016001e-08,9.94488147761388e-07
MRPL41,1.45719828426039e-08,1.01561848267892e-06
EMC2,1.47664247496238e-08,1.02855673614474e-06
NHP2,1.4988167706953e-08,1.04338009256654e-06
FUNDC1,1.54733533763718e-08,1.07587327849345e-06
ANGPT1,1.54724828504982e-08,1.07587327849345e-06
COL6A2,1.57482998863756e-08,1.09433911278833e-06
CYBA,1.5877446912782e-08,1.1026575023234e-06
ENSGALG00000053249,1.59974119506856e-08,1.11032871448876e-06
MOB2,1.60978564922587e-08,1.11663676586963e-06
SMU1,1.64497828691879e-08,1.14037115465309e-06
EMC3,1.65239424365637e-08,1.14483279539495e-06
IK,1.66305942350675e-08,1.15153898035947e-06
DEK,1.6674838509978e-08,1.15323534887238e-06
AMD1,1.66687059710569e-08,1.15323534887238e-06
NUP50,1.68020326540841e-08,1.16134452973808e-06
IAH1,1.7173698019235e-08,1.18633180357582e-06
SEC13,1.72287022426332e-08,1.1892498038852e-06
GABARAPL2,1.72363017192367e-08,1.1892498038852e-06
FGL1,1.79621277851538e-08,1.23859788628516e-06
BRIX1,1.83297332867483e-08,1.26320082879862e-06
SEC16B,1.84042239226301e-08,1.2675865418041e-06
MOB3C,1.86732678209012e-08,1.28535899948683e-06
ITGA11,1.87101077964158e-08,1.28713637130526e-06
COX17,1.87839698240211e-08,1.29145703344685e-06
PHF5A,1.94433025235696e-08,1.33600188526314e-06
DDT,1.94588209989632e-08,1.33628215333925e-06
SMARCA5,1.95392322321908e-08,1.34101580924977e-06
CCNH,1.9563856978877e-08,1.34191741826881e-06
ACAD9,1.96180792721989e-08,1.34484692250544e-06
DHX15,1.96573664013044e-08,1.34674976434826e-06
NT5DC2,1.97215057617939e-08,1.35035203358595e-06
AHCY,1.98510200499769e-08,1.35842374929279e-06
DCUN1D1,2.00132918015683e-08,1.36872632457794e-06
PSMD9,2.0180984772189e-08,1.37938738792517e-06
KIF1A,2.02907097790472e-08,1.38607613986448e-06
SRP9,2.05365733307872e-08,1.40172068377063e-06
CASP3,2.05510950479493e-08,1.40172068377063e-06
UBE2E3,2.05557291188541e-08,1.40172068377063e-06
NUSAP1,2.05916999007627e-08,1.40335433824602e-06
BMP2,2.0716608428728e-08,1.41104379025986e-06
B4GALT3,2.08087633790655e-08,1.41649467782675e-06
EIF1AY,2.08982895433252e-08,1.42176037350477e-06
CA2,2.21013026768802e-08,1.50272901385175e-06
KIAA1524,2.22021487861213e-08,1.50870764444299e-06
EFTUD2,2.26140907111372e-08,1.53580699688244e-06
ASB5,2.26938445813119e-08,1.54032783935113e-06
SLC43A3,2.2711890479421e-08,1.54065748065501e-06
MED28,2.27843331979116e-08,1.54467459737346e-06
SAR1B,2.28434912097342e-08,1.54778693333461e-06
SNTA1,2.31768289005174e-08,1.56934836184553e-06
ENSGALG00000030808,2.31885819435007e-08,1.56934836184553e-06
MTFR1L,2.32769392649601e-08,1.57441600017895e-06
EIF3L,2.33975971930533e-08,1.58074648785124e-06
CLN6,2.33915091740755e-08,1.58074648785124e-06
SNX12,2.35347719090839e-08,1.58909495667346e-06
RGN,2.3704112006584e-08,1.59960436865982e-06
BLOC1S4,2.38024177035001e-08,1.60531085885186e-06
EHD3,2.42619888624063e-08,1.63536159735289e-06
MYBPC1,2.44098266044546e-08,1.64437763024987e-06
RHOB,2.46730117448024e-08,1.66114921453452e-06
PAICS,2.46989340091375e-08,1.66193658311857e-06
GPC4,2.47266145336766e-08,1.66284128644297e-06
PIGX,2.47752038884386e-08,1.66515023857533e-06
NUBPL,2.48226936783169e-08,1.66738267556477e-06
COMMD8,2.50393694667395e-08,1.68097052731632e-06
ERG,2.54106310437763e-08,1.70461642034987e-06
ENSGALG00000025811,2.54207792593775e-08,1.70461642034987e-06
CNOT7,2.55930674430971e-08,1.71518477453347e-06
COX14,2.6004535857993e-08,1.74176109196053e-06
ANXA6,2.6482867454547e-08,1.77278282047511e-06
PEF1,2.65497337448295e-08,1.77624099646908e-06
ENSGALG00000034345,2.69732338686879e-08,1.80354121656117e-06
VTA1,2.70181566008887e-08,1.80551144244307e-06
DNAJC19,2.74276363843029e-08,1.83182732335049e-06
RETREG1,2.7637228838806e-08,1.84477075298347e-06
ZFPM1,2.7989615070112e-08,1.86722536602564e-06
AKT2,2.81012956238058e-08,1.87360570756994e-06
ACAT1,2.89648807161313e-08,1.93008211798643e-06
PRKCD,2.94985721405183e-08,1.96452411632821e-06
APBA2,2.96103724872765e-08,1.9708460837666e-06
RTF1,3.02594558299063e-08,2.01290167334219e-06
NOTCH2,3.06615254297427e-08,2.03732749156192e-06
ENSGALG00000047339,3.06608655131768e-08,2.03732749156192e-06
TBRG4,3.11966428245825e-08,2.07170531396259e-06
NEBL,3.13692554154699e-08,2.08080227117642e-06
ENSGALG00000020322,3.13599352042004e-08,2.08080227117642e-06
BLCAP,3.16126194110922e-08,2.09575512846202e-06
PRRC1,3.20429736078154e-08,2.12308048612584e-06
MID1IP1,3.2236875835423e-08,2.13229950496664e-06
BCLAF1,3.2234366953432e-08,2.13229950496664e-06
PDLIM7,3.22177668987678e-08,2.13229950496664e-06
LSMEM1,3.27540284894567e-08,2.16521125294468e-06
PACSIN3,3.27900553376281e-08,2.16521125294468e-06
C13H5orf15,3.27862860194372e-08,2.16521125294468e-06
COX7A2L,3.3058047521628e-08,2.18167418150603e-06
ENSGALG00000052965,3.30976125395566e-08,2.18305192217233e-06
ABHD17A,3.32498895083688e-08,2.19185816589871e-06
SSB,3.33244076777817e-08,2.19553144743052e-06
ARL3,3.33481804393188e-08,2.19585918292993e-06
MEX3A,3.36314357474166e-08,2.21326292688141e-06
C5H15orf57,3.42955260856925e-08,2.25569546605291e-06
DNPEP,3.43707653449599e-08,2.25937195593064e-06
SNRNP25,3.45741235641128e-08,2.27146150949769e-06
TPST1,3.50654738578982e-08,2.30244742891626e-06
FILIP1,3.51806861420556e-08,2.30871466677909e-06
SNX3,3.55359424109025e-08,2.33071878648129e-06
CSNK2A1,3.56554339386861e-08,2.33724363346063e-06
AZIN1,3.58762127783407e-08,2.35039690606516e-06
PKIA,3.61747357624509e-08,2.36862591357491e-06
COLGALT1,3.65432273330413e-08,2.39141328761798e-06
MTUS1,3.66952583874536e-08,2.40001775394725e-06
TIMP4,3.69823638379785e-08,2.41744205625599e-06
ENSGALG00000054974,3.70224169099487e-08,2.41870672136614e-06
PSMD6,3.75992494916488e-08,2.45501864307642e-06
ACBD3,3.80001586863798e-08,2.4798096064067e-06
FAM49A,3.80894960017031e-08,2.48425171964224e-06
POLDIP2,3.81343069344453e-08,2.48578642101795e-06
APMAP,3.84654480489743e-08,2.50597344598432e-06
MAK16,3.88314541632795e-08,2.52840810875928e-06
FAM114A1,3.92880143973429e-08,2.5567106834864e-06
LIMD1,3.95994816937417e-08,2.57554491589248e-06
MRPS16,3.96913462097359e-08,2.58008319960972e-06
COPS3,3.99422130925586e-08,2.59494642421454e-06
C1H12ORF73,4.04041947676959e-08,2.62350110487366e-06
C1H21ORF59,4.04725510882997e-08,2.62647961033002e-06
MAD2L2,4.05862835561877e-08,2.63239787324717e-06
CFAP20,4.07875994090645e-08,2.64398701212618e-06
ADGRL2,4.12714533659653e-08,2.6738681913082e-06
NPEPL1,4.16198053798666e-08,2.69356253801461e-06
MACF1,4.16215558685096e-08,2.69356253801461e-06
KIAA1671,4.16705022709962e-08,2.69523692609276e-06
ENSGALG00000050522,4.20713899274006e-08,2.71966032960791e-06
TOP1,4.23759196621631e-08,2.73783120577278e-06
HNRNPDL,4.31064191008801e-08,2.78348790799525e-06
TSPAN12,4.3958219841933e-08,2.83692255792689e-06
PSMD14,4.40540472990136e-08,2.84153704476961e-06
ADAL,4.43067035282851e-08,2.85625649311911e-06
APPBP2,4.46219483585253e-08,2.87499228757566e-06
DBNDD1,4.46635461948119e-08,2.87608606782446e-06
TMEM131L,4.56166653339807e-08,2.93584324800848e-06
MRPS23,4.5778219437409e-08,2.9446183303107e-06
FGFR1,4.59179048117875e-08,2.95197785327676e-06
SPIN1Z,4.64073532935316e-08,2.98180254007625e-06
POLR2K,4.66076806038274e-08,2.9930278014046e-06
SCD5,4.67001028958691e-08,2.9973151462754e-06
VPS26A,4.69301444372405e-08,3.01042563749702e-06
SQSTM1,4.70551380082895e-08,3.01678692889266e-06
CENPF,4.74387256144126e-08,3.03971106145426e-06
LRRC17,4.76142274496993e-08,3.04928394438758e-06
ENSGALG00000055092,4.79579238543693e-08,3.06961185766133e-06
LDB3,4.8378684724959e-08,3.09484742014366e-06
NOC2L,4.84137894218861e-08,3.09539793369879e-06
NME3,4.84555215951588e-08,3.09637134936781e-06
AP2A2,4.92151208675295e-08,3.1431912685574e-06
TRAPPC6B,4.94357356162212e-08,3.15555584215929e-06
SRSF11,5.00553200000198e-08,3.19335982089568e-06
ENSGALG00000002089,5.18264200444207e-08,3.30454522676723e-06
MCCC2L,5.18879417210627e-08,3.30666301183448e-06
ENSGALG00000038652,5.19464191661712e-08,3.30858459345842e-06
UBE2E2,5.21331519065527e-08,3.31866849803079e-06
ENSGALG00000052240,5.2178904752509e-08,3.31977187192675e-06
KLF2,5.22718143214362e-08,3.32387265754743e-06
OSTN,5.27687835649715e-08,3.35364844535338e-06
HPGD,5.31670161230124e-08,3.37712018670981e-06
BCAP29,5.33543540459647e-08,3.38717786151371e-06
ENSGALG00000047713,5.36878042023403e-08,3.40649544282181e-06
MED20,5.40437163909502e-08,3.4272164935537e-06
MCM2,5.44129779012081e-08,3.44876115441561e-06
CYB5R3,5.50530460108334e-08,3.48743719371381e-06
CG-1B,5.54325849666526e-08,3.50957655094425e-06
OGN,5.56763077863565e-08,3.52309771837177e-06
TACC3,5.59065878036336e-08,3.53575406850371e-06
ENSGALG00000005753,5.59960278145866e-08,3.53949426135177e-06
PNN,5.60752861922253e-08,3.54258717825283e-06
RAB10,5.64901194710643e-08,3.56686542166773e-06
APP,5.67390472383522e-08,3.57871419003421e-06
NOTCH1,5.67164613052284e-08,3.57871419003421e-06
COPS4,5.73862202202235e-08,3.61758013439405e-06
MTMR14,5.85878581205179e-08,3.691338311936e-06
MGST1,5.87392202655579e-08,3.69887982970862e-06
ANKRD13A,5.90288085078328e-08,3.7151127957741e-06
Nnf1,5.97966280935225e-08,3.76141065181726e-06
GLT8D2,5.99599541128981e-08,3.76626206310519e-06
SMAP1,5.99704794712608e-08,3.76626206310519e-06
ANK3,5.9964445076055e-08,3.76626206310519e-06
PDE6D,6.04269627668685e-08,3.79289090801493e-06
DIO2,6.17293524074469e-08,3.87255864270925e-06
ENSGALG00000015805,6.18964504095487e-08,3.88095715356263e-06
ENSGALG00000045738,6.33329084731571e-08,3.96889385005492e-06
CORO7,6.58824856891727e-08,4.12645486379215e-06
TRA2A,6.66645415536848e-08,4.1732001687539e-06
ACADS,6.75582405573749e-08,4.22461773132736e-06
XPO7,6.75390837701073e-08,4.22461773132736e-06
ENSGALG00000012694,6.86916776793112e-08,4.29319664078565e-06
ENSGALG00000021676,6.87894705642123e-08,4.2970095532725e-06
INPP5A,6.90546015924554e-08,4.31126576336448e-06
ENSGALG00000015349,6.94259718603263e-08,4.33213600270297e-06
PVALB,7.07530833921055e-08,4.41258975629648e-06
HIBCH,7.08207127386729e-08,4.41445064326145e-06
PDAP1,7.15427658226631e-08,4.45707982870384e-06
IFI30,7.28421911677657e-08,4.53561440705872e-06
ENSGALG00000049348,7.34440173122408e-08,4.57065151852315e-06
CAT,7.45417602088239e-08,4.63649733777154e-06
LYRM4,7.48350696966327e-08,4.6522639434876e-06
THOC3,7.51376875163245e-08,4.66859213850932e-06
MRPS2,7.52449296204105e-08,4.67276998498958e-06
CZIB,7.57076636936915e-08,4.69900799549607e-06
PEBP4,7.65269470015539e-08,4.74733661100881e-06
ENSGALG00000014897,7.86617531112199e-08,4.87717884711863e-06
COPB1,7.8764917921248e-08,4.88098450616018e-06
PSMD12,7.89386670474457e-08,4.88915785095295e-06
ENSGALG00000030384,8.00121431332457e-08,4.95301863384196e-06
PPP6C,8.0212730901863e-08,4.96280568829895e-06
B3GNT2,8.02944273292638e-08,4.96523040211985e-06
PCBD2,8.05942074189048e-08,4.98113122773101e-06
CPZ,8.06757377569411e-08,4.98353342641131e-06
VMP1,8.12192229027175e-08,5.01445405749598e-06
HYOU1,8.15432847911524e-08,5.03180204081751e-06
CCDC59,8.15876907145352e-08,5.0318840496635e-06
LAMTOR2,8.18310432748603e-08,5.04422944121148e-06
SLC16A1,8.21290464525504e-08,5.05992880695228e-06
ABCF2,8.24332584414833e-08,5.07599394096976e-06
CIDEC,8.26424669808645e-08,5.08619519992754e-06
NT5C3A,8.34738000943247e-08,5.13465394286221e-06
RPIA,8.41229985670822e-08,5.17186407758307e-06
CPT2,8.61404368945884e-08,5.29310990997502e-06
ENSGALG00000026971,8.65651437198522e-08,5.31641042117627e-06
ENSGALG00000013765,8.67055236497549e-08,5.32223364412844e-06
MAP3K7,9.17623630414255e-08,5.6296786272609e-06
SLC19A1,9.20617040378602e-08,5.6450785332985e-06
THOP1,9.21450171720295e-08,5.64722274193493e-06
ENSGALG00000009044,9.24454768291838e-08,5.66266581976991e-06
SGK1,9.26173809867592e-08,5.67022228372991e-06
PSMD10,9.40538107396804e-08,5.75514707687549e-06
ENSGALG00000047875,9.43902016548037e-08,5.77270687409877e-06
F2RL1,9.46557845438178e-08,5.78592008934692e-06
CD24,9.51517697966864e-08,5.81319566938616e-06
SNTB1,9.64970103822793e-08,5.88944858020276e-06
GYG1,9.65007322939471e-08,5.88944858020276e-06
RUVBL1,9.7024574707838e-08,5.91832660630789e-06
D2HGDH,9.94258142483773e-08,6.06163260693482e-06
DNAJA1,1.00463086294411e-07,6.11848460811908e-06
TMEM63C,1.00444583539527e-07,6.11848460811908e-06
KANK3,1.01664137774904e-07,6.18840553363024e-06
TCEA1,1.02365996013098e-07,6.22788302094268e-06
WDR92,1.04626542540842e-07,6.3620996609088e-06
TMED11,1.06099184105091e-07,6.44829087434452e-06
NAXE,1.06365512952955e-07,6.46111563096597e-06
IFRD1,1.06453853954136e-07,6.46312090005897e-06
ZMYND11,1.08484628391636e-07,6.58299356647525e-06
LSM1,1.09847378082506e-07,6.66222615898257e-06
MRPL32,1.10713099243931e-07,6.71124745874904e-06
ENSGALG00000054023,1.11136811753454e-07,6.73343796038135e-06
GABARAPL1,1.11544574465938e-07,6.75463960651555e-06
KANK1,1.14020592967279e-07,6.90099869147989e-06
CHMP2B,1.14444416055015e-07,6.92306314136698e-06
HTR1B,1.15618434382014e-07,6.99046267123775e-06
ENSGALG00000055069,1.15879582707201e-07,7.0013449595412e-06
HS6ST1,1.15918295628958e-07,7.0013449595412e-06
QPCT,1.16091942836682e-07,7.00820938464e-06
ACYP2,1.17086996542781e-07,7.06462756770821e-06
GTF2H3,1.18138049565175e-07,7.12436455984276e-06
CHERP,1.19211219118398e-07,7.18537296234175e-06
ENSGALG00000012021,1.2008965644128e-07,7.23458714128199e-06
FNBP1L,1.23285581299371e-07,7.42329152126055e-06
LRRFIP2,1.26345246709292e-07,7.60360121169231e-06
LFNG,1.26505832698243e-07,7.60934513779923e-06
SGCB,1.28419921363587e-07,7.72050232117733e-06
TMED10,1.30360357619708e-07,7.83312832645367e-06
TMEM208,1.30447761703678e-07,7.83435027105238e-06
ADK,1.30657907715381e-07,7.84293872984487e-06
IL11RA,1.31144049175802e-07,7.8680769020509e-06
NEK9,1.31218246490761e-07,7.8684870816704e-06
HYLS1,1.3251857433616e-07,7.94238389246624e-06
ENSGALG00000029862,1.33947345104524e-07,8.02389907723241e-06
SF3A1,1.34916921856743e-07,8.07783752370914e-06
SAT1,1.37413767697936e-07,8.22311555182322e-06
UCHL5,1.39345274319247e-07,8.33443109515665e-06
TXNRD3,1.40352222288698e-07,8.39036188768397e-06
ENSGALG00000036680,1.40694024208798e-07,8.4064928677426e-06
KNSTRN,1.41456490077019e-07,8.447729249295e-06
ATL1,1.41722047430903e-07,8.45926345939453e-06
STRA6,1.41856014046482e-07,8.46293536478577e-06
MTPAP,1.43010491560069e-07,8.52745472460172e-06
NDUFAF2,1.44617457342733e-07,8.6188755325269e-06
WDR61,1.44930442647073e-07,8.63312409830105e-06
SGPL1,1.45200398815604e-07,8.64039244408711e-06
ST6GAL1,1.45189485989405e-07,8.64039244408711e-06
MAFB,1.46851747317989e-07,8.73420927817687e-06
ENSGALG00000028056,1.47457386745486e-07,8.76576729294767e-06
EHHADH,1.49308159724804e-07,8.87127389457197e-06
MRPL2,1.5003791220547e-07,8.9101006755935e-06
RGS2,1.5336299874491e-07,9.10293531268814e-06
CAVIN1,1.54504299021418e-07,9.16602021458434e-06
SERINC3,1.55302436022353e-07,9.20869312672825e-06
FOPNL,1.55506804322414e-07,9.2161329513019e-06
CMSS1,1.5644444262275e-07,9.26700054443299e-06
PAFAH1B1,1.5736516112419e-07,9.31681483604144e-06
CNOT9,1.57954409329975e-07,9.34696387793266e-06
TARS,1.58787650583747e-07,9.39151338531027e-06
PARK7,1.63487755333591e-07,9.66460813489477e-06
PTGS2,1.6419766635245e-07,9.70166490333312e-06
CANX,1.64647911304883e-07,9.72334951744448e-06
RAB21,1.64847243411259e-07,9.73020194393283e-06
GEMIN4,1.65343328251133e-07,9.75455460054773e-06
RAB15,1.66823580061148e-07,9.83195191015392e-06
TGFB3,1.66802436862845e-07,9.83195191015392e-06
PLS3,1.70334178761777e-07,1.00337908845601e-05
ZADH2,1.71158274109295e-07,1.00772536376624e-05
ATOH8,1.71452697816932e-07,1.008950293219e-05
GTF2E2,1.77742726981123e-07,1.04543865396694e-05
NRSN1,1.8020962855303e-07,1.05941491586767e-05
LHX4-AS1,1.80309441488724e-07,1.0594684953038e-05
NKIRAS2,1.81204488858278e-07,1.06419233778951e-05
SUGT1,1.81894259432269e-07,1.06770647238471e-05
ENSGALG00000029330,1.82289479511155e-07,1.06948895473414e-05
DPM1,1.83101654283035e-07,1.07371468475539e-05
TAC1,1.86208017893819e-07,1.09137849350476e-05
KCTD2,1.86300742832657e-07,1.09137849350476e-05
UBQLN1,1.90267400723698e-07,1.11405708274074e-05
MAP1LC3C,1.94286062127347e-07,1.13701728728413e-05
KIF20A,1.95264646674076e-07,1.1421085958404e-05
SRPRA,1.95351578691216e-07,1.1421085958404e-05
AKR1A1,1.98907039727914e-07,1.16231359800592e-05
ANXA11,1.99365641773142e-07,1.16441094305519e-05
BCHE,2.01878718630866e-07,1.1784995192632e-05
TLN1,2.02794271819684e-07,1.18325287761897e-05
RHOU,2.03476657745227e-07,1.18664169741293e-05
ENSGALG00000027514,2.05528354779716e-07,1.19800874275874e-05
VPS16,2.06066476771127e-07,1.19994786110176e-05
ENSGALG00000048379,2.06048480277943e-07,1.19994786110176e-05
ABHD14B,2.06600879959495e-07,1.20246031804671e-05
NUP93,2.08756647968045e-07,1.21440225525445e-05
RNASEH2B,2.09756200852951e-07,1.21960958952576e-05
QARS,2.10225745034265e-07,1.22173158502094e-05
SH3GL1,2.10340277639887e-07,1.2217893384093e-05
ENSGALG00000047142,2.10642636333525e-07,1.22293750482442e-05
COX5B,2.13671060844689e-07,1.23990351209455e-05
PPP1R12A,2.15546677173606e-07,1.25016640694506e-05
WDR74,2.15961071248216e-07,1.25194826149986e-05
PCBD1,2.1612470912924e-07,1.25227541028364e-05
TCF7L2,2.22149608930522e-07,1.28654687330687e-05
SOCS1L,2.23229699058969e-07,1.29164095826269e-05
SELENOT,2.23250360198435e-07,1.29164095826269e-05
ENSGALG00000047031,2.24190844111405e-07,1.2964401175487e-05
SMIM8,2.24756904643186e-07,1.29907040122704e-05
TECRL,2.26886619159039e-07,1.31073136305833e-05
ZC3H15,2.27915867290207e-07,1.31602650905688e-05
ATP23,2.28602845320225e-07,1.31934107107332e-05
DDX1,2.29079344493677e-07,1.32143821765957e-05
PDCD6,2.30648812493683e-07,1.3298349442258e-05
PPP3R1,2.3254173364684e-07,1.34008737600237e-05
PRORSD1P,2.39096603404931e-07,1.37718224415633e-05
RFC2,2.39795684642274e-07,1.38052817677484e-05
GRSF1,2.40238646531665e-07,1.38239703409642e-05
LYRM2,2.41491640684544e-07,1.38892289706048e-05
GLT8D1,2.43465970051204e-07,1.3995890061133e-05
BCCIP,2.46442159235194e-07,1.41600108281692e-05
CRYZ,2.46931934899663e-07,1.417745156402e-05
CSE1L,2.46988439922546e-07,1.417745156402e-05
JUN,2.49999376533694e-07,1.43408091930111e-05
CHRNB4,2.500798658156e-07,1.43408091930111e-05
PSMG3,2.54922898901278e-07,1.46113595445495e-05
C8orf59,2.55431582663057e-07,1.46333354163868e-05
REXO2,2.59793070167547e-07,1.48759035449095e-05
IARS,2.60715035338421e-07,1.49213814085987e-05
CLSTN1,2.61350752372991e-07,1.49504400472808e-05
ENSGALG00000048441,2.65034645785533e-07,1.51463405316206e-05
ENSGALG00000054593,2.65032210400307e-07,1.51463405316206e-05
NANS,2.68654343327235e-07,1.5341428155395e-05
API5,2.68711009887568e-07,1.5341428155395e-05
CREG1,2.7015372405792e-07,1.54162617250457e-05
ALDH3A2,2.71662724649069e-07,1.54948029878051e-05
TM6SF1,2.71906214543982e-07,1.55011219923526e-05
GNPDA1,2.76699680279435e-07,1.57666982178805e-05
ENSGALG00000048063,2.79179470208391e-07,1.59002435722685e-05
