,combinedPval,adjustedPval
ENSGALG00000038528,3.69086697413756e-05,0.001761394323467
MDN1,3.69354419051948e-05,0.00176194867695834
ITGB3,3.70998156972169e-05,0.00176906395817725
SLC25A17,3.71292496608167e-05,0.00176974158547135
ZMAT5,3.75898930262686e-05,0.00179096355009565
GTF3A,3.77686963729529e-05,0.00179874541196974
SLC16A9,3.78534134927166e-05,0.00180204185084144
ENSGALG00000046953,3.789712566582e-05,0.00180338431698622
SLC18B1,3.82488535084491e-05,0.00181937701598321
ENSGALG00000006976,3.82916462229321e-05,0.00182066757609772
TCP11L2,3.84417120516956e-05,0.001827055551578
TMEM57,3.88146772518638e-05,0.00184402792555172
CAMK4,3.89848217325905e-05,0.00185091387300825
FGFR4,3.89914613259101e-05,0.00185091387300825
DCTN6,3.90383500072922e-05,0.00185238328219367
XPNPEP3,3.9478503601309e-05,0.00187250443575442
ADA2,3.96556039659046e-05,0.00188013739112674
PIGX,3.97486554306603e-05,0.00188378085108876
TMED7,3.98113539009648e-05,0.00188598342911705
ENSGALG00000011745,4.00386000272146e-05,0.00189597615435368
PTPRG,4.02484796635516e-05,0.00190513870934856
N6AMT1,4.03139239577577e-05,0.00190745982447086
ENSGALG00000047532,4.05615788940938e-05,0.00191839686948372
ANXA11,4.08448226567604e-05,0.00193100754046706
MRPL37,4.12401497202897e-05,0.00194890473099367
RSL1D1,4.13754126413757e-05,0.0019545023999227
OGT,4.1496844533806e-05,0.00195944243327926
RNF13,4.17438331061781e-05,0.00197030471788681
PCCA,4.18862353996907e-05,0.00197622372731156
MCM3,4.207469874562e-05,0.00198431024737205
ENSGALG00000041973,4.22088647157315e-05,0.00198983049615158
NSMCE1,4.22742524013309e-05,0.00199210520516187
SFXN2,4.2357603925014e-05,0.00199522424438788
PPM1M,4.26119344438813e-05,0.00200639133676005
SLC25A14,4.27300006683451e-05,0.00201113595336106
USP7,4.28510184996567e-05,0.00201601559422607
HOXD8,4.3197238687176e-05,0.00203148211595088
RDH11,4.35014124470223e-05,0.00204495956723644
STEAP3,4.36151970755194e-05,0.00204947973089503
ITFG1,4.40285550675767e-05,0.00206806751771704
TRAPPC2,4.42687848767331e-05,0.0020785115617499
DCP1B,4.43402799485959e-05,0.00208102792436085
FAM126A,4.45040277793352e-05,0.00208787021906102
RYK,4.4548918911147e-05,0.00208913317764315
ENSGALG00000012055,4.47152242220028e-05,0.00209608657145353
CCDC90B,4.47742283831154e-05,0.00209800650089105
KLHDC2,4.48610800340976e-05,0.00210122922008714
ENSGALG00000045611,4.49490212914849e-05,0.00210450035851741
TMEM254,4.49798584096772e-05,0.0021050963399967
PEBP4,4.5024068740851e-05,0.00210631746790334
YPEL5,4.52943862958577e-05,0.00211754663923128
SLC5A6,4.53005303094889e-05,0.00211754663923128
PHKG1,4.53246952666353e-05,0.00211782465797235
ENSGALG00000027620,4.57364253727555e-05,0.0021362044009457
ATP6AP1,4.62807491086181e-05,0.00216075992480801
PSMD10,4.64712952492619e-05,0.00216803421779954
CBLN1,4.64738537169218e-05,0.00216803421779954
SQLE,4.65170005453652e-05,0.00216917658812166
SELENBP1,4.65431813003736e-05,0.00216952719916301
CPT2,4.69356126224785e-05,0.00218694280212489
KPNA3,4.69551500934529e-05,0.00218697659767237
INCENP,4.71753586503976e-05,0.00219547380730755
ERBB3,4.71717664796145e-05,0.00219547380730755
NAE1,4.75927545100507e-05,0.00221401250036503
BLMH,4.7620992081443e-05,0.00221443998029454
ENSGALG00000031296,4.82029026169783e-05,0.00224060335905795
LRRN1,4.82605772543776e-05,0.00224238763825811
ENSGALG00000006564,4.84832457794404e-05,0.00225183373285063
TRAPPC6B,4.85644225515225e-05,0.00225470323689173
BUB1B,4.86781039794604e-05,0.00225907894300382
UCK1,4.87310097283533e-05,0.00226063177289252
UFSP2,4.87935946817952e-05,0.00226263220322513
ACTR6,4.91871702151814e-05,0.00227997344835375
ENSGALG00000044866,4.92554087070385e-05,0.00228222652924626
BDKRB1,4.94521606976273e-05,0.00229043005588834
ENSGALG00000027159,4.96414693433866e-05,0.00229828243922531
PRADC1,4.98842835436886e-05,0.00230860476495667
CCNG1,4.99128653906888e-05,0.00230900831877784
MOCS2,4.9985584631429e-05,0.00231145256983814
COL8A1,5.02332584859655e-05,0.00232198197866535
ENSGALG00000049593,5.0562623745587e-05,0.00233534942065037
PTBP2,5.05451317185379e-05,0.00233534942065037
HNRNPDL,5.05872697424969e-05,0.00233555983777956
ASB12,5.07499954011115e-05,0.00234214254655998
HBA1,5.08336717689462e-05,0.00234507330675437
CDC5L,5.09765537274331e-05,0.00234984473494625
TUBB3,5.09775273072055e-05,0.00234984473494625
RUFY1,5.10125064511202e-05,0.00235052511464981
LGALS8,5.11961431353125e-05,0.00235805199854692
ENSGALG00000046843,5.13101900596613e-05,0.00236236894319325
XPO5,5.13506710262401e-05,0.00236329676548547
ENSGALG00000049439,5.13945971980512e-05,0.00236438234836799
HYAL1,5.17573950151728e-05,0.00238013079771829
MSMO1,5.18245427848507e-05,0.00238227631867543
ACTR1A,5.2158654185952e-05,0.00239668710680611
CYR61,5.23069592330838e-05,0.00240255208970907
WNT5A,5.27818077988851e-05,0.00242340524347457
TNFAIP8,5.30303094772311e-05,0.00243385362397968
GFOD2,5.31273804720289e-05,0.00243734651067837
C5H15orf57,5.31568405028882e-05,0.00243773604946499
HBBR,5.32397445720534e-05,0.00244046585501189
RNF41,5.32583514578633e-05,0.00244046585501189
NOC3L,5.35404377672855e-05,0.00245242527705412
PLAC8,5.35671699555262e-05,0.00245268336339119
GFM1,5.39411529989486e-05,0.00246883458346673
QDPR,5.4225825464993e-05,0.00248046590672156
ADPGK,5.42379572829876e-05,0.00248046590672156
ENSGALG00000045060,5.42819935194228e-05,0.00248150361579917
PRPF38A,5.50250507663774e-05,0.00251448372271879
HIPK2,5.51570156523962e-05,0.00251952375282149
PIM1,5.53436580020827e-05,0.00252705646099374
COQ5,5.56071171413652e-05,0.00253808942195638
ECHDC3,5.56958473038049e-05,0.00254114165483596
ROCK1,5.62470731712006e-05,0.00256528473568699
AIFM1,5.62877013128293e-05,0.00256613096035778
RTN4IP1,5.6315314641231e-05,0.00256638341469871
RERGL,5.64399392730675e-05,0.00257105490677035
ZDHHC3,5.65446365450306e-05,0.00257481532741068
FAM89A,5.65829624401548e-05,0.00257555170111691
ZFHX4,5.66808169015776e-05,0.00257899606802047
PSPC1,5.6890613596039e-05,0.00258752915600275
MED30,5.72488055043952e-05,0.00260280232018631
P2RX4,5.72892089123478e-05,0.00260362101810769
ENSGALG00000013590,5.79396746083205e-05,0.00263215372480603
ACAA1,5.79637603785876e-05,0.00263221930988496
NCS1,5.82160486695127e-05,0.00264264380818943
TIMM22,5.82854786319587e-05,0.00264476278635068
CUX1,5.85780182695839e-05,0.00265699998910294
ENSGALG00000015349,5.88693269587548e-05,0.00266917183448807
KRT23,5.89275967957104e-05,0.00267077218225681
NMT2,5.90291299575885e-05,0.00267433133978451
DNAJB14,5.92220369100005e-05,0.00268202582692312
SMG6,5.92606512768157e-05,0.00268272949660661
PDIA2,5.94025727025382e-05,0.00268810750826541
ZNF326,5.94386174233019e-05,0.00268869202659194
ENSGALG00000016635,5.96439508671054e-05,0.0026969308477023
WASHC3,5.9678984385636e-05,0.00269746577503926
THOC3,5.98569192302723e-05,0.00270445685795239
TMEM18,6.06240250355938e-05,0.00273698878316488
FGR,6.06028655092405e-05,0.00273698878316488
UGP2,6.07099180156556e-05,0.00273980258675748
SYNJ2BP,6.08274605301551e-05,0.00274404197702357
CROT,6.13849365072028e-05,0.00276811661199795
RARB,6.1846721639558e-05,0.00278785912959639
MGME1,6.19789154094885e-05,0.00279273514111826
TTC8,6.22175965697691e-05,0.00280240377722024
INTS12,6.23133560206934e-05,0.00280562994041535
PPY,6.23618990849284e-05,0.00280672853274553
SDC3,6.27204247318769e-05,0.00282177229422798
ENSGALG00000028267,6.28521518633018e-05,0.00282458782309044
VLDLR,6.28558968691628e-05,0.00282458782309044
TCTN3,6.28456721488702e-05,0.00282458782309044
SNX2,6.29174011655964e-05,0.00282625918815774
UBE2V1,6.3305518252732e-05,0.00284259509125732
TWF1,6.34756142726678e-05,0.0028474504761854
ENSGALG00000029930,6.3446769334119e-05,0.0028474504761854
DAZAP1,6.34871297302553e-05,0.0028474504761854
IFT81,6.36813703309702e-05,0.0028550608388672
NFE2L2,6.39442238139498e-05,0.00286574030595226
DBR1,6.41935619409839e-05,0.00287580606807969
NXT2,6.48522467472379e-05,0.00290419532482506
HSPA2,6.52792971655991e-05,0.0029221937257662
FAHD2A,6.54272999678351e-05,0.00292769165807036
MRPS31,6.552483613953e-05,0.00292990731031806
DHX37,6.55272203483603e-05,0.00292990731031806
ZNF277,6.55888129856841e-05,0.00293153377830403
MED6,6.57014059384231e-05,0.00293543761165493
IVD,6.64508503149808e-05,0.00296778105507909
CRYZ,6.70168264248483e-05,0.00299190887336553
KDM3A,6.71010512779402e-05,0.00299358028769268
SURF6,6.7105765997888e-05,0.00299358028769268
RND3,6.72535223323889e-05,0.00299902086646673
ENSGALG00000040041,6.75413525276225e-05,0.0030107011594538
MPG,6.77783947267141e-05,0.00302010945728017
SSB,6.79217224989204e-05,0.00302478742846161
NMRK2,6.79354173103164e-05,0.00302478742846161
C7orf25,6.83406935753084e-05,0.00304099193043852
CDC45,6.83516800479289e-05,0.00304099193043852
AFAP1L1,6.84696266952667e-05,0.00304507406554529
MON2,6.90858507663705e-05,0.00307130467347178
C3orf70,6.91195467581451e-05,0.0030716280554734
PHAX,6.92137688138583e-05,0.00307463990176496
SCRN1,6.92543148181901e-05,0.00307526594034722
ADIPOQ,6.93018941640977e-05,0.00307620369998948
EFR3A,6.9392885245656e-05,0.00307906698797615
WDSUB1,6.94945858505935e-05,0.00308240310748292
CENPW,6.96690495136654e-05,0.00308778518121666
ENSGALG00000049262,6.96465960730031e-05,0.00308778518121666
EFNB1,6.99288544830923e-05,0.00309811879911204
DLX5,7.04337905197416e-05,0.00311930066119258
KNSTRN,7.0512950773205e-05,0.0031216172431202
ENSGALG00000031996,7.05426335552151e-05,0.00312174252125479
SERPINB6,7.09173819227749e-05,0.00313625431721995
PWWP2B,7.09245149883575e-05,0.00313625431721995
TCAIM,7.09680210211339e-05,0.00313698491334973
IFT88,7.1142966394433e-05,0.0031423283845581
UNC45B,7.11195630743733e-05,0.0031423283845581
DPYSL2,7.13214811545182e-05,0.00314901680493057
MLX,7.14865436144407e-05,0.00315510642050975
BEND7,7.16550089024937e-05,0.00316134154308891
ENSGALG00000002581,7.1761359448308e-05,0.00316483253925175
SLC1A6,7.19420973018803e-05,0.00317160028622009
RNF185,7.25813094286654e-05,0.0031985672885074
CWH43,7.29318955627889e-05,0.00321275346427102
ENSGALG00000039733,7.29584911431935e-05,0.00321275346427102
SEPT6,7.32213121793501e-05,0.00322231221316641
HDGFL2,7.32309970192802e-05,0.00322231221316641
GCN1,7.33959643889337e-05,0.00322834917777663
RAPGEF1,7.34676441791482e-05,0.00323027983840403
PLTP,7.37943928450502e-05,0.00324341985647766
ENSGALG00000042254,7.39491353590749e-05,0.00324899276504978
PDIA5,7.43564466271218e-05,0.0032656540069901
NRXN3,7.45020071022395e-05,0.00327081119699426
MRPS11,7.49407317821582e-05,0.00328883022432876
VPS8,7.51715496369876e-05,0.00329771494850997
SPPL3,7.52264773254963e-05,0.00329887972140823
NAXD,7.56969856825496e-05,0.00331576048043038
CREB3,7.56706139672936e-05,0.00331576048043038
ADRM1,7.56726740887004e-05,0.00331576048043038
SLC52A3,7.59714439200199e-05,0.00332652919213838
NFIA,7.64291522148408e-05,0.00334463967741781
C25H1ORF43,7.64425926385037e-05,0.00334463967741781
KCNJ8,7.65922234555738e-05,0.00334992577386476
DNAJC7,7.68665870389817e-05,0.00336066129866329
PPARD,7.70103318876725e-05,0.0033656801554984
UBE2A,7.72936605168972e-05,0.00337679335455284
SMARCA5,7.73887327089051e-05,0.00337967677590512
TCEA3,7.7649997808571e-05,0.00338981318852146
SOUL,7.77034737426963e-05,0.00339087435346141
GDAP2,7.82679950430687e-05,0.00341421322176196
COA7,7.82970322978915e-05,0.00341421322176196
TSN,7.88333620986847e-05,0.00343631143092939
SCG3,7.90383297982755e-05,0.00344395456086932
SRRM1,7.95419641422823e-05,0.00346460095504946
RGS7,7.97997865014111e-05,0.00347452908706855
CWC15,8.01083713520834e-05,0.0034866591859649
ENSGALG00000031518,8.01420597250635e-05,0.0034868200119729
CYP2R1,8.01779801811175e-05,0.00348707779476618
VAC14,8.03804751612347e-05,0.00349457728705816
RASGRP3,8.06402715152199e-05,0.003504561443947
BTK,8.07025159970109e-05,0.00350595590142164
CTSC,8.0811891704724e-05,0.00350939607203716
CTDSPL2,8.1147288331751e-05,0.00352264535733928
TRIM63,8.12472740862047e-05,0.00352566925944496
ZNF106,8.22552533553678e-05,0.00356807795326449
NAGA,8.23696554208553e-05,0.00357170777259498
RAD21,8.26985560137272e-05,0.00358463248870008
GOLGB1,8.27582987175113e-05,0.00358588506308635
TTLL12,8.30394755024777e-05,0.00359672778241141
STX18,8.31179885939504e-05,0.0035987876268323
AKAP9,8.34272957115356e-05,0.00361042849958934
LAP3,8.34489605592292e-05,0.00361042849958934
DNPEP,8.3696767711805e-05,0.00361980274944595
GRAP,8.38115491792468e-05,0.0036234189367192
TWNK,8.52005645404219e-05,0.00367799896488255
ENSGALG00000007030,8.51687982941218e-05,0.00367799896488255
ACADS,8.51695311387957e-05,0.00367799896488255
PROK1,8.51798387995206e-05,0.00367799896488255
SARNP,8.53807283253127e-05,0.00368440826143839
FMC1,8.55570606458356e-05,0.00369064752490754
ENSGALG00000010225,8.58825736423929e-05,0.00370331493196061
DOHH,8.64390898249745e-05,0.00372593026628956
NECAP1,8.66370176559883e-05,0.00373307772497203
ENSGALG00000024039,8.68102360563894e-05,0.00373915558415472
NDUFB8,8.71382572658064e-05,0.0037518942543429
MSRA,8.74303802207432e-05,0.00376307840037283
NELL2,8.76934122087114e-05,0.00377300263126122
UCHL3,8.78448226756534e-05,0.00377811878800002
ENSGALG00000043676,8.83554286581489e-05,0.00379867409058222
HES4,8.86956386791926e-05,0.00381189105221218
ACSS2,8.88324572976273e-05,0.00381636028057304
THYN1,8.95634658183431e-05,0.00384634396381177
CRYZL1,8.97514461425386e-05,0.00385299352024345
NIPA2,8.98125576088704e-05,0.00385419374884476
XRCC5,8.99605666422332e-05,0.00385912081618517
PDE1C,9.00670413137572e-05,0.00386226316832164
TRPC4AP,9.03208991978044e-05,0.00387172097317447
EIF2A,9.04260872983675e-05,0.00387480123425015
METTL2A,9.05026923375685e-05,0.00387665487881391
TSG101,9.14340782041112e-05,0.0039151079447543
ENSGALG00000052868,9.16244047869386e-05,0.00392181302401294
TARDBP,9.17317210034074e-05,0.00392496137029736
IMP4,9.20426617219139e-05,0.00393601439979917
RNF166,9.2057759860209e-05,0.00393601439979917
RUNDC1,9.25405243423771e-05,0.00395520078760624
KCNIP4,9.28231070863594e-05,0.00396582040921307
NR2C2AP,9.32867892843303e-05,0.00398416676826002
EFTUD2,9.34854338279223e-05,0.0039911843691645
MED7,9.43302386522404e-05,0.0040257732855255
ENSGALG00000041778,9.47607628467573e-05,0.00404266286622469
EPHA7,9.48267056750662e-05,0.00404399207090522
ENSGALG00000039186,9.49322050609602e-05,0.00404404068982126
SLC10A7,9.49298854697744e-05,0.00404404068982126
ANKRD11,9.4903683214298e-05,0.00404404068982126
RNH1,9.53032122863462e-05,0.00405687216259834
ENSGALG00000034725,9.52976637687009e-05,0.00405687216259834
CHTF8,9.5558325801548e-05,0.00406326835307819
TRIAP1,9.55458562499345e-05,0.00406326835307819
FTSJ3,9.55214737776711e-05,0.00406326835307819
TPP1,9.58308508929306e-05,0.00407336659329745
SPIK5,9.58740421562743e-05,0.0040737129977359
HERPUD2,9.59300273768449e-05,0.00407460256900043
MRPS28,9.6051036579281e-05,0.00407825235819916
ANKRD17,9.62174358148937e-05,0.00408382600425137
SLC30A7,9.67174351529376e-05,0.00410354964403094
CD63,9.73200603159308e-05,0.00412761153585841
ATP6V1B2,9.75546621553303e-05,0.00413605268781265
STAT3,9.76023257015513e-05,0.00413656489864906
PRSS23,9.79332645421049e-05,0.00414880830724632
ZDHHC9,9.79625844442777e-05,0.00414880830724632
TMEM229B,9.82398880934321e-05,0.00415903724767012
BCLAF1,9.85004219594687e-05,0.00416854904161446
ENSGALG00000036783,9.86616789974137e-05,0.00417385403511465
TMEM35A,9.97173438126442e-05,0.00421520009200852
PNPO,9.97263266440118e-05,0.00421520009200852
PRPF3,9.97477944731928e-05,0.00421520009200852
CNOT1,0.000100343158518257,0.00423881850252932
HIF1A,0.000100443687806928,0.00424152393234066
ENSGALG00000035453,0.000101002345089807,0.00426356614649139
TCOF1,0.000101653393079215,0.00428949099036665
RALGPS2,0.000102602072505453,0.00432795168419744
SSBP3,0.000103040911458852,0.00434488623174801
SCAMP4,0.000103984405112056,0.00438308036280636
DUSP7,0.000104593004520481,0.00440713568750258
ALDH1L2,0.000104860867696677,0.00441682150503824
ANGPTL4,0.000105326336874656,0.00443482061066871
ENSGALG00000015531,0.000105378130391909,0.00443539495874155
COMMD8,0.00010555004249424,0.00444102288605647
ALG14,0.000105692597584639,0.00444420247989494
ENSGALG00000026836,0.000105702069274072,0.00444420247989494
MYLIP,0.000105808370125637,0.0044470635167082
EFHD2,0.000106102084232229,0.00445779650762896
RDH10,0.000106154353338606,0.00445838128447505
KCNMB4,0.000106235691267775,0.00446018606079101
CRISPLD1,0.000106375840355444,0.00446445776301042
OSTN,0.0001066241609472,0.00447326456321859
ENSGALG00000003345,0.000106747038279842,0.00447680411488892
MYEF2,0.000106936486677256,0.00448313199339539
TDP2,0.000107095042175986,0.00448816064379112
SRA1,0.000107221643619759,0.00449022891501145
NELFE,0.000107196116961417,0.00449022891501145
TAF9B,0.000107389792568635,0.00449403288228895
ARHGAP25,0.000107369740507623,0.00449403288228895
PPFIBP1,0.000107510142055123,0.00449745029802213
ACOT9,0.000107613354578984,0.00450014862592137
PBXIP1,0.000108312975278135,0.00452777649457146
UCHL5,0.000108466439080246,0.00453256186656916
VPS45,0.000108645654093853,0.00453841949652885
NUDCD3,0.000108726284990146,0.00454015627543152
UBE2E2,0.000108799844824148,0.00454141371973539
SMAP1,0.000108834527481005,0.00454141371973539
SEMA3F,0.000109042546857285,0.00454846127482509
ENSGALG00000047014,0.000109344393724342,0.00455941617037172
ENSGALG00000054059,0.000109974847945726,0.00458406048743561
XCL1,0.000110096585166364,0.00458584631293773
ENSGALG00000046371,0.000110076483833543,0.00458584631293773
TSTA3,0.000110707510371455,0.00460964153376333
TPX2,0.00011092059185358,0.00461686022155181
ENSGALG00000046258,0.000111439327848961,0.004631818161249
ENSGALG00000008054,0.000111326727049388,0.004631818161249
VPS35,0.000111439208769881,0.004631818161249
ENSGALG00000036075,0.000111416150248456,0.004631818161249
NPM3,0.000111601063004674,0.00463688264867287
SURF1,0.000111855159106167,0.00464577962647105
CG-1B,0.000111958833621473,0.00464842488728729
ATP6V1G3,0.000112386963695865,0.00466364023137234
C9orf78,0.000112405532517013,0.00466364023137234
CMSS1,0.00011375959807558,0.00471813577887776
MFN1,0.00011385990295365,0.00472061175694826
TSPAN2,0.000113968510668805,0.00472343008107412
LDLRAP1,0.000114076941361008,0.00472623906230626
SMOC1,0.000114180128367281,0.00472882887217105
PAM,0.000114358205219545,0.00473451733445775
DACT1,0.00011456558084233,0.00474141430630491
MRPL3,0.000114686978331724,0.00474474934215873
ENSGALG00000002315,0.000114899308390037,0.00475184266540596
RHEB,0.000115041607221977,0.00475603572142319
DDB2,0.000115354712316162,0.0047672847370569
AZIN2,0.000115662089268609,0.00477828911384604
TIMMDC1,0.00011578146568747,0.00478152166081505
ENSGALG00000048084,0.000115937579312275,0.0047862685395443
TFB2M,0.000116008800006728,0.00478750864459079
FEZ1,0.000116196039165573,0.00479353407794062
SCIN,0.000116298345811838,0.00479605268612547
TAF12,0.000116377798923262,0.00479762738039374
EAPP,0.000116997421597542,0.00482146133481558
OTUD6B,0.000117378418596159,0.00483373524749257
SYPL2,0.000117340970027913,0.00483373524749257
ACAT1,0.000117547321555778,0.00483897667807176
C5orf51,0.000117680822442678,0.00484275754494152
GCAT,0.000118103231045663,0.00485842055216996
